Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
257	402.65198	36.886887	439.53885	365.76508	1000.0	44.664837	11.012193	67.562614	5.250099	516000	-1.0445714e-08	183.67107	-0.019654673	-98.34915	0.37177217	0.015955448	0.1955	8.0	2528.87837100029
258	368.7008	44.823715	413.52454	323.8771	1000.0	35.08448	10.34611	70.92224	13.128992	518000	9.784475e-09	198.51657	-0.015717568	-50.31337	0.36961305	0.016115632	0.1675	6.0	2538.8704838752747
259	472.60638	144.83913	617.4455	327.76724	1000.0	38.043087	8.54558	62.72742	10.881822	520000	-1.942739e-08	223.06566	-0.044069093	-141.40323	0.36830017	0.015008291	0.2455	40.0	2549.7821147441864
260	298.34116	178.6557	476.99686	119.68545	582.5	40.506687	13.246634	71.11067	14.2277975	522000	6.9886448e-09	249.84235	-0.020800915	-84.548294	0.3639729	0.016083863	0.164	6.0	2559.562164545059
261	335.1142	148.14369	483.25787	186.97049	618.0	50.876534	9.0653715	68.93961	26.653757	524000	-2.411008e-08	113.70976	-0.0148116285	-31.585075	0.3630476	0.015654102	0.1625	5.0	2569.5662593841553
262	396.98627	63.553055	460.5393	333.4332	1000.0	41.96697	7.577888	65.96567	23.536322	526000	3.7923455e-09	139.95952	-0.018210799	-84.501755	0.36213663	0.017229816	0.2615	7.0	2579.609685897827
263	479.25946	89.729126	568.9886	389.53033	1000.0	43.100697	6.520542	62.479755	20.008205	528000	-1.04755165e-08	247.44849	-0.013024396	-118.34146	0.36072928	0.016675172	0.126	5.0	2589.702118396759
264	438.48438	79.39531	517.8797	359.08908	827.5	43.958733	14.175102	71.6138	7.3068275	530000	1.0997057e-08	169.13002	-0.015471615	-56.250854	0.35973564	0.018770486	0.2355	7.0	2599.7507259845734
265	465.87738	4.4346313	470.312	461.44275	1000.0	49.175144	10.841032	72.71764	18.293116	532000	-1.2308359e-08	102.33041	-0.017873341	-53.7832	0.35826686	0.017961845	0.247	7.0	2610.4198865890503
266	476.07425	26.882538	502.9568	449.1917	1000.0	45.134422	7.1809936	65.85803	18.90314	534000	-1.26361845e-08	44.68603	-0.017399322	-17.469582	0.35675403	0.015128184	0.2055	7.0	2620.5300834178925
267	435.82404	35.383118	471.20715	400.44092	1000.0	43.639233	7.026448	63.914093	18.449648	536000	2.95043e-09	33.582943	-0.020822182	-11.7351	0.3547716	0.015049513	0.247	10.0	2630.7141196727753
268	366.0511	66.69035	432.74142	299.36072	999.5	37.79733	9.354012	65.85134	10.090631	538000	-2.8252602e-08	126.63866	-0.018619934	-59.1138	0.3521529	0.017211413	0.2395	7.0	2640.4886088371277
269	500.22906	63.08989	563.319	437.1392	1000.0	40.579727	8.99267	62.706787	8.3744545	540000	7.450581e-09	162.62958	-0.019957189	-84.923775	0.35017154	0.017742941	0.2315	8.0	2650.4062151908875
270	210.37524	109.726746	320.102	100.648506	593.5	41.98671	13.536869	70.850525	2.0314908	542000	1.3247132e-08	225.30101	-0.018231617	-131.47247	0.34764427	0.017362218	0.2245	6.0	2660.738101243973
271	388.0423	41.33589	429.3782	346.70642	1000.0	33.32096	10.204214	64.64899	9.047416	544000	2.5913119e-08	137.20728	-0.011438299	-62.076454	0.34602788	0.017428325	0.2135	5.0	2671.046214580536
272	408.65427	54.59433	463.2486	354.05994	822.0	35.807365	7.504873	57.347332	12.416661	546000	2.9206275e-09	251.15846	-0.013865653	-94.35005	0.34486875	0.019312743	0.196	5.0	2681.0967452526093
273	299.52963	77.00448	388.96628	201.00287	612.3333	44.85728	6.1758747	64.97947	21.945496	548000	-3.3080578e-09	293.07245	-0.01298765	-89.461136	0.34396693	0.017581182	0.1735	5.0	2691.0145275592804
274	287.74786	222.8791	510.62698	64.86877	555.0	40.929913	7.6528463	63.274563	13.649216	550000	-2.6345253e-08	169.49405	-0.02447451	-66.886444	0.3431	0.015350276	0.265	16.0	2701.446407556534
275	520.1653	73.54904	593.7143	446.6162	1000.0	45.11509	8.094434	65.434044	23.331877	552000	-1.7389656e-08	149.83464	-0.019105947	-71.00424	0.3405452	0.015148206	0.2545	9.0	2712.1902709007263
276	457.98633	11.674637	469.66098	446.3117	1000.0	47.72233	7.0926147	71.438324	23.670252	554000	2.687797e-08	94.043	-0.021607473	-43.07057	0.33923724	0.018989073	0.32	8.0	2722.2968204021454
277	297.52942	135.51886	469.09592	137.77492	607.3333	52.884434	9.168684	71.01939	31.454521	556000	1.2516975e-09	296.09808	-0.017761625	-144.53304	0.33788016	0.015788766	0.266	8.0	2732.350197315216
278	504.88428	4.221634	509.1059	500.66263	1000.0	41.08679	6.166711	62.01089	15.208828	558000	7.56979e-09	174.31886	-0.022946408	-123.59584	0.33655655	0.015291811	0.253	13.0	2742.654227256775
279	320.35788	241.38652	561.7444	78.97135	565.5	51.991486	9.963757	72.95515	12.468318	560000	1.385808e-08	169.38376	-0.018301906	-48.06479	0.3348556	0.019422654	0.2615	6.0	2752.7342672348022
280	333.02777	247.53908	580.56683	85.488686	574.5	55.405937	6.612017	68.32495	22.427418	562000	6.906688e-09	183.57988	-0.016991498	-67.02682	0.33407074	0.01558047	0.2675	7.0	2762.784785747528
281	277.0506	143.53685	420.27585	40.852123	459.0	59.45472	6.174214	71.57352	26.891802	564000	-1.2218952e-08	461.46967	-0.021468058	-228.61636	0.33309913	0.015052919	0.3005	14.0	2773.286242723465
282	494.37518	43.075058	537.45026	451.30014	1000.0	44.426964	5.7401595	66.05915	25.537418	566000	-1.34557485e-08	78.85747	-0.01891097	-34.453728	0.33184767	0.01631743	0.204	8.0	2783.6033577919006
283	454.71924	115.936584	570.6558	338.78265	852.0	49.63708	10.809189	70.862755	18.856895	568000	-1.2874604e-08	202.28804	-0.025821883	-44.112442	0.33081195	0.01568495	0.271	13.0	2794.126206636429
284	471.51862	10.589676	482.1083	460.92896	1000.0	46.21079	6.9510713	67.773994	8.422639	570000	1.385808e-09	86.417175	-0.020298969	-21.086319	0.32891792	0.016309416	0.233	8.0	2804.4729754924774
285	337.5597	146.0757	475.604	135.43987	601.6667	46.257988	8.342721	66.74539	15.282788	572000	2.5466084e-08	222.90295	-0.017201675	-70.90781	0.32720438	0.017885866	0.196	5.0	2814.654514312744
286	521.30023	43.20314	564.50336	478.09708	1000.0	46.933193	9.543645	68.55253	6.7756963	574000	-2.6233494e-08	115.096725	-0.013908276	-54.380753	0.32600307	0.017973527	0.23	7.0	2824.7781846523285
287	500.62317	46.417114	547.0403	454.20605	1000.0	50.58447	11.311838	71.87041	14.147071	576000	-1.4066696e-08	275.83972	-0.016544597	-101.36958	0.32450256	0.01677333	0.258	7.0	2834.9065828323364
288	476.51526	73.125916	549.6412	403.38934	1000.0	49.11725	8.697194	68.59894	15.363758	578000	-9.976327e-09	64.42077	-0.02074868	-24.051193	0.32285166	0.015835973	0.2675	11.0	2844.958244562149
289	559.2263	16.30304	575.52936	542.9233	1000.0	50.312843	6.496495	69.00453	28.784378	580000	4.705507e-09	158.46819	-0.021882804	-67.88774	0.32136676	0.015389223	0.2515	9.0	2855.2424302101135
290	405.1624	254.13739	659.2998	151.02501	631.0	59.21486	11.846624	76.33277	31.947565	582000	-5.558133e-09	169.16534	-0.016986666	-53.961266	0.32047603	0.015367712	0.249	8.0	2865.5105171203613
291	370.03186	287.97363	658.0055	82.05826	589.5	60.817623	8.963396	75.5111	24.089178	584000	-3.4451485e-08	276.50565	-0.052359175	-98.61397	0.319439	0.0048441645	0.2745	79.0	2876.8063673973083
292	623.0615	30.07605	653.1376	592.9855	1000.0	60.874924	8.220024	76.16027	29.28187	586000	2.3573637e-08	104.23434	-0.021145599	-31.825668	0.30940738	0.015185679	0.293	10.0	2887.1769981384277
293	480.901	78.49849	559.3995	402.4025	857.5	63.238922	5.937282	75.67704	31.668303	588000	-1.0937453e-08	330.62466	-0.02115787	-130.98108	0.3077372	0.017025502	0.1715	6.0	2896.98219370842
294	637.8122	56.55359	694.3658	581.2586	945.0	57.537834	8.181858	73.7702	10.714062	590000	1.0818243e-08	236.77786	-0.015538634	-69.90883	0.3065999	0.01542419	0.24	6.0	2907.0424036979675
295	498.97995	17.177277	516.1572	481.80267	1000.0	55.381924	9.826183	76.07643	16.006721	592000	3.7252903e-09	133.38095	-0.018615007	-83.17525	0.30561498	0.01679543	0.1645	5.0	2917.1104822158813
296	539.4746	26.451448	565.9261	513.0232	1000.0	49.801067	3.5605123	67.999916	34.343285	594000	-5.00679e-09	77.75267	-0.017433932	-52.64148	0.30491087	0.015342867	0.2585	8.0	2927.678254842758
297	467.3523	89.1826	556.5349	378.1697	1000.0	52.493668	9.725975	76.92938	17.83572	596000	1.41114e-08	170.92632	-0.021197017	-113.47632	0.30295476	0.017976528	0.2065	7.0	2937.3305439949036
298	379.97733	354.73508	734.7124	25.242275	524.5	58.75254	7.439319	75.03002	25.351559	598000	1.0967255e-08	416.68353	-0.014478952	-255.03319	0.3010364	0.015237329	0.275	9.0	2947.5694851875305
299	515.4416	30.02806	545.46967	485.41354	1000.0	56.798626	13.429219	78.21716	4.6217813	600000	4.053116e-09	173.25531	-0.01736853	-77.66262	0.29932	0.016617933	0.2455	8.0	2957.807829141617
300	563.0373	27.171448	590.20874	535.86584	980.0	54.78825	11.652564	75.232	14.067812	602000	-7.390976e-09	377.2171	-0.017623316	-93.427185	0.29811785	0.015178362	0.2195	6.0	2968.1064016819
301	493.4125	239.04318	732.4557	254.36932	685.5	67.84536	7.7706966	78.87973	30.26612	604000	1.6391277e-09	257.13342	-0.02587993	-98.00644	0.29704976	0.015759151	0.303	14.0	2978.138176679611
302	646.15204	124.7005	770.85254	521.45154	1000.0	64.94513	9.584049	76.82671	29.037832	606000	1.2997538e-08	166.94235	-0.019369835	-55.184334	0.29480428	0.016242884	0.2645	7.0	2987.9893882274628
303	607.95935	110.30623	718.26556	497.6531	1000.0	57.886333	12.141813	79.68042	28.895222	608000	2.0861626e-10	184.10538	-0.020481873	-83.53256	0.2938501	0.015250087	0.246	10.0	2998.230105638504
304	319.2575	259.66843	686.482	134.55922	477.66666	61.87207	12.587826	78.961754	11.3626795	610000	-8.761883e-09	338.50388	-0.05245236	-63.818695	0.29284894	0.0043126503	0.2745	79.0	3009.5183980464935
305	440.4095	250.35077	690.76025	190.05872	620.0	65.11105	7.614033	77.12694	15.144672	612000	7.197261e-09	189.18736	-0.022660796	-25.488358	0.28504694	0.015767246	0.272	10.0	3019.8784425258636
306	615.84033	85.52597	701.36633	530.3144	1000.0	59.33633	9.654214	76.648926	34.295162	614000	-9.417534e-09	63.156105	-0.02188027	-16.58184	0.2832965	0.017769005	0.245	7.0	3029.762410402298
307	611.97144	95.37149	707.34296	516.6	1000.0	60.3035	10.609239	77.964745	23.001947	616000	1.873076e-08	61.90356	-0.021796552	-16.705624	0.2816413	0.015297846	0.271	10.0	3039.946441888809
308	658.2637	125.46591	783.7296	532.7978	1000.0	58.455765	10.598841	77.9851	29.953535	618000	4.3660404e-09	231.66971	-0.01787641	-115.035545	0.27922645	0.018115738	0.1975	6.0	3050.1094856262207
309	528.7603	41.71161	570.4719	487.0487	639.0	69.70567	14.545838	84.559135	33.55913	620000	1.7989427e-08	290.2216	-0.018497748	-99.37807	0.27793658	0.01897488	0.2215	6.0	3060.5061569213867
310	399.3547	192.37532	583.78705	133.93079	659.0	63.564922	12.93657	78.82702	19.519499	622000	2.1291896e-08	302.25	-0.053443823	-178.03485	0.2769041	0.00761516	0.296	79.0	3071.9410135746
311	364.90067	169.85301	591.10394	181.80527	606.3333	50.79079	9.139961	73.93142	28.455746	624000	1.017563e-08	322.19424	-0.018513208	-127.84	0.26917475	0.017199516	0.245	8.0	3081.922504901886
312	535.5234	225.12169	760.6451	310.4017	685.0	55.92232	7.5739436	72.41508	4.8777556	626000	3.4540893e-08	467.70752	-0.015960066	-251.64558	0.268717	0.015141883	0.2735	7.0	3091.9304740428925
313	563.69556	4.419464	568.115	559.27606	1000.0	53.560905	8.55554	79.19986	44.011517	628000	-8.9406965e-10	35.39474	-0.020254472	-10.406204	0.2682442	0.017113747	0.257	8.0	3102.106425523758
314	665.4837	1.4945679	666.9783	663.98914	1000.0	64.96439	11.189412	80.42463	26.63414	630000	8.635223e-09	161.5241	-0.01894625	-57.11062	0.2672672	0.016398765	0.296	7.0	3112.2563948631287
315	367.05435	167.3469	534.40125	199.70744	633.5	64.843414	9.926895	78.190735	35.320797	632000	7.629395e-09	390.13098	-0.01813687	-95.530334	0.26631823	0.016238945	0.2325	8.0	3122.2166023254395
316	690.17786	25.227203	715.405	664.9506	1000.0	63.05758	7.5006585	77.07282	38.333584	634000	-1.4841556e-08	111.25278	-0.016068853	-39.456726	0.26499978	0.015695238	0.2245	8.0	3132.7744410037994
317	617.2722	38.902924	656.1751	578.36926	1000.0	62.890045	11.229267	79.11892	13.504111	636000	-7.718802e-09	224.35075	-0.017278507	-113.141556	0.26410064	0.018668734	0.2525	6.0	3142.74241566658
318	663.4835	90.143036	753.6265	573.34045	1000.0	65.24386	14.846043	81.4874	20.162342	638000	-1.8671155e-08	143.8628	-0.01858578	-52.330315	0.2635302	0.018783653	0.2265	6.0	3152.9864723682404
319	278.77988	299.90607	702.9082	65.35949	421.0	68.37016	9.0031595	79.526184	27.35063	640000	-2.1070242e-08	389.5916	-0.01469049	-173.84264	0.26248646	0.016760996	0.263	7.0	3162.8261845111847
320	664.1138	28.95932	693.07306	635.1544	1000.0	59.358894	17.529987	82.46584	14.6377125	642000	1.26361845e-08	222.49312	-0.016934805	-159.16675	0.26102307	0.017501013	0.245	6.0	3173.338026046753
321	821.998	26.109497	848.1075	795.8885	1000.0	73.92199	5.5319896	81.20432	30.170292	644000	-1.4901161e-08	208.97137	-0.015961206	-95.25766	0.25979683	0.016180381	0.244	7.0	3183.3862705230713
322	752.359	178.15817	930.51715	574.2008	1000.0	77.008705	11.762729	86.9484	36.361515	646000	2.3946166e-08	351.9634	-0.05803345	-130.66443	0.25820452	0.0073564295	0.268	79.0	3194.51034617424
323	811.4948	38.75476	850.2496	772.74005	1000.0	81.6967	10.130868	90.3203	34.61213	648000	4.3809414e-09	218.61113	-0.020759253	-110.856094	0.24843216	0.015853114	0.24	7.0	3204.530549287796
324	637.39246	114.7861	752.1786	522.6064	1000.0	69.74316	14.229836	87.9472	47.42937	650000	1.9460916e-08	161.46817	-0.014762388	-77.4804	0.24853054	0.017368915	0.1845	5.0	3214.990256547928
325	576.5396	148.59656	725.13617	427.94305	1000.0	67.63875	11.134976	82.91173	28.374071	652000	-4.583597e-08	298.43475	-0.017977115	-157.76764	0.24843219	0.017779587	0.2635	6.0	3225.114181280136
326	843.62537	27.414215	871.03955	816.2111	1000.0	72.029175	6.268149	82.342834	44.545944	654000	-2.2530555e-08	262.3369	-0.01355618	-158.3801	0.24795614	0.017065216	0.267	6.0	3235.4662113189697
327	705.6771	94.524414	800.20154	611.1527	1000.0	71.696	17.8236	87.54133	16.182384	656000	3.6358834e-09	222.0287	-0.013763139	-60.56079	0.2474007	0.015494061	0.211	6.0	3245.1664383411407
328	647.8989	21.075195	668.9741	626.8237	1000.0	70.575066	14.5339155	87.0868	15.36005	658000	-1.4796853e-08	288.26233	-0.01326232	-112.87123	0.24671826	0.015830671	0.168	5.0	3255.21439576149
329	406.7521	322.03995	728.79205	84.71215	573.0	65.20219	14.625506	84.42424	27.76786	660000	-1.6316772e-08	444.54053	-0.058109384	-156.52625	0.24607825	0.011462896	0.302	79.0	3266.602405309677
330	697.67365	6.6676025	704.34125	691.00604	936.5	63.446934	16.008423	86.80839	5.7229614	662000	1.5676022e-08	306.8859	-0.042577423	-168.75537	0.24073468	0.015189466	0.272	31.0	3277.134373664856
331	669.68365	174.09373	843.7774	495.58994	772.5	72.725555	20.837267	90.18706	-1.1522233	664000	6.765127e-09	353.2099	-0.018585157	-77.50995	0.23546761	0.016372262	0.184	5.0	3287.846375465393
332	612.2484	98.163055	710.4115	514.0854	872.0	71.76432	14.953039	91.14445	21.768118	666000	-1.8745661e-08	366.4745	-0.014545703	-161.36072	0.23439862	0.015109268	0.275	6.0	3297.5966651439667
333	774.32996	116.36813	890.6981	657.96185	902.0	70.71427	12.753739	88.84821	14.879864	668000	-1.4573335e-08	437.2177	-0.0160652	-168.5167	0.23300001	0.01648908	0.3005	7.0	3307.534391641617
334	725.88074	112.575714	838.4565	613.30505	1000.0	70.840485	18.760626	89.36321	12.297793	670000	-1.5348196e-08	253.71751	-0.017826281	-120.66304	0.23163871	0.0179533	0.226	6.0	3315.546149969101
335	766.884	50.676636	817.5606	716.20734	1000.0	80.40003	8.898409	90.48136	38.361717	672000	8.136034e-09	439.96182	-0.016620988	-148.43304	0.23084015	0.01688415	0.231	6.0	3323.1224579811096
336	528.9876	49.49254	578.48016	479.4951	1000.0	57.258884	16.241114	89.40006	5.119084	674000	2.7641654e-08	314.07776	-0.019172888	-199.34589	0.23004502	0.0158036	0.2975	8.0	3330.5744893550873
337	449.98785	425.92157	875.9094	24.066305	522.5	62.933094	12.570972	87.24085	2.550723	676000	1.7881393e-09	321.73407	-0.02046714	-197.33878	0.2285067	0.015075713	0.274	9.0	3338.0393187999725
338	764.4337	72.206116	836.63983	692.2276	1000.0	74.27	17.771122	91.90978	3.8446195	678000	3.6269427e-08	298.8597	-0.014797481	-83.224594	0.22648647	0.017188923	0.2485	7.0	3345.614359140396
339	784.889	245.30841	1030.1974	539.58057	1000.0	72.437416	17.144201	93.68998	42.484985	680000	-1.0881573e-08	201.03604	-0.01946593	-114.030556	0.22551471	0.016174713	0.25	7.0	3353.2181317806244
340	487.72733	348.2862	935.6825	86.38842	568.6667	90.65676	14.927347	100.21842	24.157455	682000	-3.8035215e-09	523.29987	-0.023254117	-231.86017	0.22475778	0.015713636	0.2985	8.0	3360.646117925644
341	522.603	71.336334	593.9394	451.26672	752.0	70.56284	18.207102	96.42934	30.399096	684000	-2.9802324e-11	235.34021	-0.017710023	-112.12158	0.22394726	0.018667087	0.2775	6.0	3368.258360147476
342	493.2144	348.8937	842.1081	144.32066	587.5	77.46869	18.19684	96.94224	23.378101	686000	-7.8764275e-09	374.8742	-0.017744888	-114.31418	0.22303575	0.015797744	0.2565	5.0	3375.602379322052
343	850.8081	58.837982	909.64606	791.9701	1000.0	71.99027	16.407745	93.427704	-5.072853	688000	9.536744e-10	256.8447	-0.014054847	-118.10629	0.22241513	0.019886699	0.2145	5.0	3383.1784019470215
344	957.5828	34.796997	992.3798	922.7858	1000.0	87.5879	5.645391	95.59812	47.883213	690000	-1.9446015e-08	244.58353	-0.013650626	-99.81595	0.22189336	0.015424568	0.2375	5.0	3390.6023581027985
345	826.93396	105.4238	932.3578	721.5102	1000.0	83.80048	16.91476	100.85015	16.180897	692000	2.400577e-08	206.92874	-0.022430878	-84.48548	0.22109494	0.015944568	0.298	10.0	3398.566202402115
346	775.6013	92.01291	867.61426	683.58844	1000.0	75.25753	18.625162	101.79349	16.430449	694000	1.5646219e-08	181.44112	-0.015265026	-47.044113	0.21926866	0.01611035	0.246	6.0	3406.1302618980408
347	377.56503	336.69315	714.2582	40.871887	516.5	61.852314	17.704918	101.556786	24.09051	696000	1.1399388e-08	277.91385	-0.01924486	-155.98898	0.21816763	0.017846458	0.273	7.0	3413.612397670746
348	427.58188	289.7977	814.4069	116.91383	517.0	69.94194	25.876923	100.831635	-3.546841	698000	9.536743e-09	601.74506	-0.018575389	-203.11469	0.21681918	0.017404642	0.2715	7.0	3421.257785797119
349	265.7432	223.88135	578.5335	66.8515	391.0	69.942825	18.659012	97.90483	35.73887	700000	1.42753125e-08	424.73804	-0.016280452	-165.08148	0.21560064	0.01643283	0.258	8.0	3429.430515527725
350	543.7313	386.66394	930.39526	157.06737	573.5	93.13044	8.657457	102.01001	48.754967	702000	1.2345612e-08	450.76993	-0.015224806	-108.78412	0.21464442	0.018693658	0.279	6.0	3439.5823941230774
351	970.2229	104.59439	1074.8173	865.6285	1000.0	90.581	13.692996	100.4498	33.49117	704000	2.3201109e-08	714.5064	-0.014674491	-316.27548	0.21399169	0.015187495	0.228	5.0	3449.414427280426
352	520.851	317.32138	865.22675	99.47791	652.3333	86.156906	26.09108	108.32464	25.062544	706000	-2.6859343e-08	793.72034	-0.018226182	-516.32605	0.21330902	0.018595217	0.167	5.0	3459.438411951065
353	602.0789	358.67847	960.7574	243.40048	612.0	76.66832	21.924677	102.47155	4.158588	708000	2.7120113e-09	619.65314	-0.015347761	-238.0167	0.21250823	0.017251242	0.27	5.0	3469.378164768219
354	496.28552	384.42804	880.71356	111.8575	558.5	65.612335	29.300545	100.75489	-18.838053	710000	-4.581176e-09	683.31396	-0.060021553	-199.82742	0.21183291	0.01341581	0.309	79.0	3480.734011888504
355	819.22363	20.603241	839.82684	798.62036	1000.0	78.65329	16.487095	100.689514	19.107037	712000	-1.192093e-10	471.00034	-0.017718835	-256.02756	0.20766324	0.016110212	0.182	5.0	3490.9741547107697
356	731.19	249.92737	981.1174	481.26263	981.0	82.62796	14.895687	100.717834	17.294067	714000	-2.8871e-08	790.12646	-0.015859231	-546.76587	0.20755848	0.018788366	0.2505	5.0	3501.0953211784363
357	851.25433	86.982544	938.2369	764.2718	1000.0	85.96834	9.901677	100.10297	37.03785	716000	-3.159046e-08	319.66595	-0.011825372	-54.012238	0.20747088	0.015425875	0.175	6.0	3510.9861817359924
358	772.8127	277.66867	1050.4813	495.144	1000.0	72.83883	24.012468	101.35529	-0.039705873	718000	-1.1026859e-09	517.0971	-0.01995583	-153.05862	0.20644362	0.015266828	0.18	5.0	3521.1463437080383
359	385.83786	264.85565	650.69354	120.98219	556.5	82.25789	25.382256	105.88958	2.842445	720000	6.854534e-10	773.3456	-0.012711683	-154.23438	0.20522915	0.015122044	0.2475	6.0	3531.266212463379
360	807.80396	207.99533	1015.79926	599.8086	1000.0	78.62361	22.30715	108.672104	20.750246	722000	2.5257469e-08	355.28223	-0.023975916	-105.83316	0.20407076	0.015300634	0.2385	12.0	3542.073711156845
361	527.0976	263.5869	899.76495	333.25632	553.0	85.674706	18.983746	108.59952	37.609543	724000	9.000301e-09	459.82663	-0.01602643	-146.8906	0.20143178	0.01679365	0.1925	5.0	3551.9463663101196
362	380.62607	304.92355	811.7427	156.6173	454.33334	78.27709	11.293897	103.73549	36.068146	726000	-5.9092415e-09	599.8721	-0.01640519	-136.0351	0.20057617	0.016836606	0.189	5.0	3562.2384464740753
363	1026.0071	182.17584	1208.1829	843.8312	1000.0	75.40664	13.724979	100.6518	26.044186	728000	-8.34465e-09	1242.7478	-0.009438108	-716.43665	0.2000794	0.015036972	0.21	5.0	3572.4064326286316
364	591.32745	58.925476	650.2529	532.402	1000.0	65.6882	17.833763	112.7526	38.160328	730000	-2.1770596e-08	283.28305	-0.014183774	-197.77264	0.19943288	0.016388532	0.222	5.0	3582.6440086364746
365	874.1014	369.86606	1243.9674	504.23532	767.5	83.53536	11.609102	109.07904	46.106762	732000	-3.5375358e-08	1125.2723	-0.01667924	-637.71423	0.19867823	0.01655344	0.2595	8.0	3592.4662969112396
366	823.33484	334.08533	1157.4202	489.24948	724.5	105.13041	11.978832	115.06674	50.6044	734000	-6.005168e-09	596.31775	-0.01473851	-222.87927	0.19787568	0.017871886	0.2325	5.0	3602.3023176193237
367	952.85974	121.08365	1073.9434	831.77606	918.0	105.46122	11.600663	115.92066	12.781584	736000	2.3126603e-08	597.84314	-0.019529194	-166.56406	0.197486	0.015999945	0.23	7.0	3612.594172477722
368	385.9853	206.8547	740.378	226.78986	439.75	79.63098	23.731272	113.804344	23.278194	738000	-3.6880374e-09	780.61993	-0.012793897	-281.51556	0.19659916	0.01700531	0.223	5.0	3622.662182331085
369	699.2908	13.8836975	713.17444	685.40704	806.0	72.80829	16.446854	106.764496	11.011588	740000	-6.3702466e-10	408.36438	-0.029110286	-176.13177	0.19582629	0.01534849	0.286	12.0	3632.7423734664917
370	681.1695	353.69913	1034.8687	327.47037	670.0	95.47811	8.190897	112.21441	50.035637	742000	-1.2200326e-08	476.36203	-0.014890659	-99.208496	0.19458438	0.017491342	0.2495	6.0	3642.716023683548
371	411.14258	128.73064	609.56775	272.6881	491.5	80.8314	21.04904	112.51048	50.95684	744000	-1.4305115e-09	650.1504	-0.016303673	-349.967	0.1938307	0.016756041	0.1795	5.0	3652.8341178894043
372	310.65338	179.89279	490.54617	130.7606	566.0	65.42099	14.744126	94.51108	6.0221767	746000	8.5830685e-09	283.6156	-0.015762784	-56.923386	0.19304743	0.0153070185	0.2685	5.0	3662.9423835277557
373	713.0741	143.31421	856.3883	569.7599	1000.0	64.71607	14.154283	94.1882	33.23965	748000	1.591444e-08	139.47435	-0.019678239	-43.02939	0.19228464	0.015905468	0.2305	7.0	3673.012610435486
374	505.5879	224.44797	822.8017	337.13855	452.66666	77.86774	14.236169	103.61359	46.919968	750000	6.988179e-09	524.08923	-0.018308472	-129.83578	0.19134927	0.017137254	0.2675	6.0	3683.310225725174
375	488.24216	185.22165	748.75195	334.28995	404.33334	80.87308	17.443438	105.99855	39.68394	752000	2.579391e-08	978.6151	-0.018520437	-175.98352	0.19072773	0.01595956	0.2915	7.0	3693.138142347336
376	432.59286	262.3559	868.99347	181.71858	445.25	85.3058	17.228958	108.24783	19.82635	754000	3.532227e-08	897.58734	-0.014687091	-262.78473	0.19012775	0.016265446	0.213	5.0	3703.4221546649933
377	565.79944	12.042328	577.8418	553.75714	604.0	85.67154	16.41572	110.809654	2.6807344	756000	-6.4522028e-09	849.16614	-0.014082427	-322.5807	0.18976557	0.015794117	0.287	5.0	3713.8329763412476
378	812.703	178.12607	990.8291	634.57697	1000.0	64.95061	18.785767	107.4382	29.483484	758000	2.0287931e-08	475.71677	-0.013357304	-281.15414	0.18926676	0.016703581	0.251	6.0	3723.8585166931152
379	723.9143	164.8909	888.8052	559.0234	1000.0	78.908394	26.92053	117.1476	26.167633	760000	4.3213366e-09	383.89902	-0.023479722	-118.818085	0.18862481	0.017501002	0.2965	8.0	3734.111376285553
380	419.28925	394.8612	814.15045	24.428045	509.5	77.0898	22.871254	112.95933	41.70775	762000	1.2479722e-08	259.3089	-0.017482039	-86.46181	0.18774419	0.016507285	0.2965	7.0	3744.34224653244
381	1116.7767	17.141602	1133.9183	1099.6351	1000.0	102.77041	9.948399	116.1471	50.989887	764000	2.3066997e-08	450.9113	-0.016277824	-161.89853	0.18692318	0.0162266	0.228	5.0	3754.8902294635773
382	499.37274	153.3675	652.74023	346.00525	704.5	92.27229	25.45406	120.306816	15.394041	766000	2.3424626e-08	929.065	-0.012538921	-413.1399	0.18652512	0.016411899	0.138	4.0	3764.9383466243744
383	585.1251	155.52838	741.3684	372.93393	644.0	77.36876	26.317247	116.73922	22.037235	768000	3.1590461e-09	478.56424	-0.01126259	-154.27823	0.1864149	0.02154366	0.1875	4.0	3775.1181659698486
384	906.464	44.043182	950.50714	862.4208	991.5	82.27554	22.606985	118.1676	19.555956	770000	1.3127923e-08	707.913	-0.02852836	-250.311	0.1863687	0.015247263	0.3295	13.0	3785.3302416801453
385	364.49585	139.92015	551.9938	215.97583	513.3333	73.77882	24.870445	117.793106	27.06901	772000	1.8328429e-09	613.9693	-0.018026095	-394.21454	0.1856181	0.018682333	0.2135	6.0	3795.514096736908
386	1059.2998	141.47464	1200.7744	917.82513	1000.0	76.5167	11.381382	108.51666	8.501351	774000	-4.48823e-08	1165.4432	-0.019000351	-759.60156	0.18498623	0.016379366	0.2905	5.0	3805.455167531967
387	470.2395	298.2764	984.2468	264.88678	490.5	105.73002	11.660132	119.91162	7.8479624	776000	1.7702579e-08	1248.4025	-0.015572801	-616.111	0.18432745	0.016479788	0.257	6.0	3815.542406797409
