Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
422	553.05145	429.93964	1161.2329	17.095938	656.1041	336.45026	1153.5199	57.875996	524.75	751.2	843999	128.49048	27.097721	185.52303	-133.4488	-129.87111	7.6536794	118584.74691748619
423	410.17352	317.44553	836.15027	32.747814	611.48834	327.06882	1131.1199	66.82736	411.2	670.0	845999	128.632	27.085863	189.89995	-121.05522	-129.95827	6.6354456	118910.17991304398
424	593.6218	166.34381	785.9774	380.16278	557.6527	352.50595	1103.2705	48.765163	680.0	590.3	847999	128.83163	27.107502	189.20213	-56.55193	-130.16641	7.516173	119225.50429201126
425	733.979	19.59018	753.56915	714.3888	801.85144	334.56882	1296.2711	130.98656	1000.0	843.1	849999	128.90392	27.14701	229.64236	-83.42158	-130.25165	8.250724	119560.22387766838
426	1029.3103	400.76862	1430.079	628.54175	755.07904	182.44312	953.243	298.2499	1000.0	1000.0	851999	128.97464	27.083748	209.49179	-76.05138	-130.31198	7.9554787	119902.17174887657
427	531.56366	265.87524	861.95374	210.9136	642.6138	355.0961	1299.7905	58.73921	725.3333	749.8	853999	129.12976	27.376423	189.59981	-116.40578	-130.48766	8.180408	120226.59467244148
428	267.84396	251.83318	622.15454	59.416767	476.91864	196.5036	735.6512	149.57544	443.33334	526.8	855999	129.52885	27.634947	195.38466	-67.24295	-130.91795	8.186899	120536.10982775688
429	716.28973	590.6661	1452.4525	6.3342123	525.6003	413.80093	1470.9886	156.64288	671.6667	740.1	857999	130.12534	27.822113	243.24127	-76.030365	-131.52036	8.198559	120862.29067587852
430	530.22363	324.14856	962.95276	182.83401	341.61142	199.12086	729.29535	96.490036	709.3333	505.7	859999	130.7149	27.740532	292.57535	-86.49182	-132.12556	8.982002	121176.52042198181
431	495.74133	497.04108	1331.29	22.26239	654.3478	350.97916	1248.2715	5.0967197	582.5	943.6	861999	131.21976	27.47815	346.64368	-111.136955	-132.59239	8.433989	121515.11538743973
432	1011.56335	91.397125	1102.9604	920.1662	544.7584	321.6557	939.98785	54.463467	814.0	828.3	863999	131.78908	27.027746	192.66505	-61.5315	-133.18582	8.467334	121846.9965391159
433	666.39105	272.00952	938.4006	394.3815	354.76486	274.61176	767.26636	7.233568	1000.0	635.8	865999	132.16519	26.989084	198.79843	-74.48721	-133.52675	7.9902463	122165.79433989525
434	432.72964	277.15152	709.88116	155.57812	598.2185	355.8202	1333.2291	29.355118	1000.0	626.2	867999	132.51337	27.078743	192.43944	-71.148895	-133.89267	8.495964	122487.77707695961
435	573.70734	490.23587	1223.1533	38.837353	1087.7722	259.12137	1382.1765	523.6685	676.6667	977.4	869999	132.68414	27.220137	279.3324	-80.61032	-134.04132	8.763824	122829.57377886772
436	577.6095	316.52032	984.52423	212.61888	834.3597	220.29951	1242.3062	488.4183	718.3333	947.9	871999	132.3853	27.357538	217.77943	-86.56073	-133.71378	8.206132	123176.19205093384
437	863.3633	460.09393	1347.0897	244.62315	964.8713	227.67348	1355.1057	629.8501	655.6667	927.5	873999	132.21913	27.586006	191.54256	-77.14055	-133.53848	8.642066	123517.13646578789
438	1203.4734	98.01306	1301.4865	1105.4603	733.5204	144.77538	895.1462	354.09778	1000.0	879.4	875999	132.30235	27.957071	204.03664	-79.3042	-133.6758	8.5538645	123857.33512401581
439	524.0263	329.41315	796.9667	60.604767	549.58307	365.7684	909.59796	-129.45517	688.0	1000.0	877999	132.24538	28.235811	192.87567	-59.880123	-133.56503	8.884422	124206.4078464508
440	553.1545	317.49994	810.606	105.84064	1075.4615	352.88266	1584.7787	478.59146	699.0	880.7	879999	131.7683	28.407166	195.96754	-118.644806	-133.09807	8.853319	124544.04120659828
441	513.463	302.96143	912.0927	71.12419	753.7335	173.31595	1016.1413	362.70877	366.0	840.9	881999	131.6138	28.477575	197.73709	-70.06237	-132.90703	7.9884357	124880.8170542717
442	574.8461	145.64125	709.5937	372.56726	604.6016	398.3758	1316.5029	61.469177	764.3333	567.5	883999	131.30301	28.771387	197.04234	-85.90146	-132.632	8.4576025	125200.58562636375
443	722.5867	12.957397	735.54407	709.6293	571.02716	577.26044	1215.2806	-489.00067	1000.0	862.1	885999	131.1935	29.239283	193.1535	-75.424194	-132.51213	7.420993	125541.30071926117
444	489.6981	360.19043	936.0523	132.68953	564.8021	416.5178	1276.1245	61.274845	556.0	461.5	887999	131.41266	29.841587	198.86246	-66.74046	-132.74655	8.870584	125847.57992768288
445	662.5923	35.724396	698.3167	626.8679	695.76245	203.45372	882.8196	297.7183	1000.0	835.5	889999	131.29897	30.298954	195.82683	-126.37711	-132.59229	8.229541	126183.61801958084
446	605.0242	364.32483	932.81714	96.87095	451.0534	359.49365	919.3958	-6.0479503	744.6667	550.1	891999	130.80254	30.339338	194.39948	-96.839714	-132.08588	8.755505	126504.19400072098
447	468.05234	320.99695	789.0493	147.05537	916.98846	516.9791	1503.0393	26.600313	640.0	716.5	893999	130.49252	30.4412	196.2129	-87.85512	-131.81984	8.197439	126832.49235701561
448	551.92084	227.27858	779.1994	324.64224	822.8136	228.4953	1129.4357	213.93777	1000.0	913.2	895999	130.57108	30.8942	199.97722	-69.5873	-131.90083	8.67202	127174.68462967873
449	1209.885	9.466431	1219.3514	1200.4186	457.42	359.22144	1028.252	27.462282	1000.0	552.7	897999	130.83603	31.161455	196.57262	-93.480255	-132.17638	8.5984535	127494.23605513573
450	728.60004	193.3978	946.1713	476.2835	910.24817	511.7527	1685.5461	57.598984	847.0	748.6	899999	130.76549	31.221563	196.49033	-67.781204	-132.07501	8.628858	127826.16378378868
451	1427.1279	95.92413	1523.0521	1331.2039	763.7845	390.62537	1293.66	32.73799	1000.0	821.3	901999	130.63335	31.447725	196.30139	-61.37438	-131.91344	8.1631775	128159.44238638878
452	611.69946	234.357	846.05646	377.34247	690.06213	208.29317	936.10126	245.40547	646.5	854.2	903999	130.72723	31.819212	199.59753	-72.02342	-132.10835	9.1706705	128498.98739051819
453	980.0706	9.972351	990.04297	970.09827	881.5596	179.41287	1108.1704	565.88916	1000.0	1000.0	905999	130.90845	32.235764	203.92192	-62.42709	-132.26747	9.085805	128848.61399459839
454	766.2843	65.42258	831.7069	700.86176	832.4199	145.35101	955.5505	521.07526	1000.0	887.9	907999	131.30573	32.55112	204.44295	-65.73776	-132.68791	8.596713	129193.44249010086
455	711.3042	159.31479	870.619	551.98944	494.5562	306.95822	835.4203	14.428077	1000.0	667.6	909999	131.9586	33.01333	210.10008	-70.90416	-133.33075	8.866858	129521.99093389511
456	429.83728	257.9089	655.3617	9.1771755	537.2212	404.2517	1069.2439	-255.86015	569.0	721.3	911999	132.25555	33.153107	203.80382	-70.842125	-133.62906	8.840283	129847.85915851593
457	482.46585	324.7371	753.132	25.828924	581.18933	380.84424	1227.2775	55.211597	674.0	653.5	913999	132.48167	33.118362	231.12144	-105.78958	-133.8439	8.755427	130172.41288256645
458	612.4621	234.60706	855.11096	295.17374	561.88965	261.53473	941.96326	166.56978	743.3333	690.3	915999	132.76935	33.078762	207.26802	-96.701866	-134.11612	8.77866	130501.40308523178
459	757.3176	38.750732	796.06836	718.5669	440.15323	322.41638	1061.9388	19.259998	1000.0	467.5	917999	132.71259	32.98512	209.58675	-101.16633	-134.03024	9.177306	130812.14402580261
460	710.38257	489.12128	1287.0808	91.24083	565.93317	399.49292	1173.6089	62.221943	689.3333	586.2	919999	132.52576	32.90721	239.09268	-75.07725	-133.84062	9.015014	131127.79855322838
461	686.3986	236.93822	932.3097	366.32538	613.27026	243.40398	934.51904	3.6263487	778.0	901.0	921999	132.46654	32.966415	213.13565	-69.27997	-133.81674	9.398121	131476.80029940605
462	621.39014	8.037903	629.42804	613.35223	498.7941	316.61295	845.4654	44.18152	1000.0	656.2	923999	132.71342	33.20749	213.9172	-68.45743	-134.05807	9.293629	131800.58304452896
463	488.98907	56.418945	545.408	432.57013	753.1709	90.057785	881.5556	607.48474	718.5	1000.0	925999	133.09546	33.44377	211.32097	-64.634056	-134.44797	9.0089445	132157.8340845108
464	703.46075	82.52643	785.9872	620.9343	837.0204	369.9409	1220.0854	68.86937	1000.0	832.0	927999	133.55583	33.93333	224.16391	-110.963585	-134.93367	9.270558	132493.49192929268
465	1031.617	290.97995	1322.5969	740.637	526.49884	381.22906	1065.2776	29.843763	1000.0	629.6	929999	133.96169	34.198437	223.13507	-58.50643	-135.34468	9.505033	132818.1968140602
466	949.91296	177.5376	1127.4506	772.37537	1438.7465	276.0244	1796.9817	996.6855	925.5	1000.0	931999	134.46938	34.62212	219.61374	-103.9528	-135.84113	9.109686	133168.70927882195
467	1011.0071	300.57437	1311.5814	710.4327	591.6866	355.88034	990.9569	38.997913	1000.0	656.2	933999	134.7524	34.781303	225.23235	-74.60142	-136.09459	9.293809	133496.2978334427
468	419.5857	275.60953	743.35406	55.94516	652.1786	363.29953	1215.0042	34.821915	554.75	692.7	935999	135.355	34.814613	212.75241	-103.99959	-136.78343	10.193502	133828.85957169533
469	413.1417	380.64578	905.6644	26.030338	1176.1428	305.6966	1543.6138	638.1141	523.75	1000.0	937999	135.96243	34.768555	246.8403	-74.77199	-137.37476	9.625051	134177.16264343262
470	892.90576	504.89883	1265.9625	179.11493	620.00146	374.66055	1338.8282	44.57539	706.6667	787.9	939999	136.28403	34.64874	213.82076	-101.26098	-137.67581	9.783811	134515.00037503242
471	831.0161	471.45316	1398.2816	243.97023	677.4098	393.00186	1309.3447	65.87414	730.0	725.5	941999	136.63849	34.79742	210.8189	-58.45153	-138.02763	9.834715	134844.1106045246
472	511.6847	258.78296	770.46765	252.9017	720.3561	387.41666	1470.9229	125.6829	573.5	834.1	943999	136.93315	35.126453	217.55835	-88.17865	-138.33582	10.175655	135183.3095638752
473	778.1431	273.444	1062.1088	408.8278	642.5531	320.2485	1130.7413	128.85515	723.6667	760.8	945999	137.48267	35.265347	212.15576	-58.568504	-138.87581	9.718676	135520.37474393845
474	520.97296	107.28908	672.7026	444.9839	475.22614	279.3175	853.4991	79.39568	794.6667	663.5	947999	137.83936	35.57298	220.08293	-89.893166	-139.26984	9.816836	135848.72290110588
475	343.69473	134.21829	466.85565	157.03284	881.5609	334.2229	1317.8314	342.29523	774.3333	901.9	949999	138.22884	36.15898	215.28192	-88.234024	-139.62596	9.940012	136194.23881554604
476	663.88257	35.87137	699.7539	628.01117	491.7072	278.4864	806.36755	7.3799663	1000.0	668.9	951999	138.44534	36.360405	248.63863	-76.74357	-139.83456	10.427483	136523.2114572525
477	1045.19	218.45905	1263.649	826.73096	658.3364	449.97906	1241.1321	17.140388	1000.0	655.8	953999	138.49863	36.29038	231.81947	-54.77191	-139.87094	9.710832	136851.89861178398
478	726.4976	402.97684	1199.3849	214.61127	1129.2039	238.69566	1334.9248	592.0427	693.3333	946.6	955999	138.7403	36.875576	218.91264	-74.984436	-140.16199	10.00005	137192.58157205582
479	928.77893	234.24731	1163.0262	694.5316	730.431	384.49713	1293.434	92.20413	1000.0	771.7	957999	139.0541	37.141384	264.6173	-71.408936	-140.46404	10.7310095	137530.3065173626
480	868.96716	151.31369	1020.2809	717.6535	698.3435	262.94067	946.64215	193.63039	816.5	830.1	959999	139.45554	37.51601	222.8242	-147.38333	-140.86232	9.917556	137871.43954706192
481	595.2911	267.58896	959.66656	324.62378	815.8846	260.83075	1117.7366	253.59431	773.0	815.7	961999	140.0059	38.033283	245.59262	-72.7895	-141.42522	9.488352	138211.35190677643
482	826.5888	7.486206	834.075	819.1026	1092.4353	319.7246	1622.9077	644.96454	1000.0	974.4	963999	140.24887	38.109535	216.6301	-62.742363	-141.62404	10.191923	138560.55406093597
483	924.4707	193.38962	1117.8604	731.0811	746.58014	289.47635	1074.7416	187.96848	1000.0	793.3	965999	140.1556	38.05637	222.57141	-72.77159	-141.53987	10.134313	138896.50214266777
484	696.0833	35.323547	731.40686	660.75977	798.1212	403.66095	1338.4832	8.935808	1000.0	821.1	967999	140.07643	38.171886	217.6908	-73.935715	-141.45274	10.167892	139238.27453017235
485	1048.3497	459.73605	1508.0858	588.6137	763.47	184.74258	1124.341	449.16208	715.0	915.8	969999	140.05177	38.247543	224.54655	-150.17941	-141.47412	11.249381	139586.91546988487
486	837.40753	148.43945	985.847	688.9681	1243.1874	75.499275	1383.5502	1108.2456	1000.0	1000.0	971999	140.4067	38.237057	219.99829	-58.863255	-141.81392	10.5977745	139935.55210256577
487	1064.1018	344.6037	1408.7056	719.49817	658.38947	487.29037	1529.2075	85.61491	1000.0	576.2	973999	140.54504	38.168755	219.40062	-71.30438	-141.92705	10.667738	140255.41492962837
488	648.8146	14.779877	663.5945	634.0347	1209.5583	354.03745	1624.0349	646.6853	1000.0	964.5	975999	140.48077	38.09875	223.57285	-97.450325	-141.89452	11.415689	140603.63714241982
489	965.1316	176.7844	1141.916	788.3472	901.5754	397.41208	1546.4712	43.41858	1000.0	849.0	977999	140.53365	38.114555	221.98474	-161.41048	-141.95348	11.367068	140944.79559278488
490	1076.4203	107.615524	1228.2445	991.3602	876.7705	498.90884	1552.3809	5.4125233	850.3333	819.1	979999	140.8925	38.098995	221.32729	-105.833084	-142.32808	10.615753	141285.75532245636
491	803.89667	14.485413	818.3821	789.41125	459.61615	280.7984	977.04236	15.082804	1000.0	651.8	981999	141.79323	38.2315	221.39088	-66.845375	-143.21556	10.12894	141616.22615718842
492	531.4032	118.76315	650.1664	412.64008	708.8364	257.31628	1049.3644	36.625134	1000.0	786.9	983999	141.82562	38.25699	224.84209	-118.618675	-143.26192	10.667678	141957.33555722237
493	897.35425	22.199432	919.55365	875.1548	775.8674	309.4418	1310.2931	231.10573	839.5	777.6	985999	142.4067	38.392	226.98747	-84.13588	-143.86133	10.55058	142290.9449722767
494	461.76553	291.875	804.522	40.109314	906.56134	436.54492	1507.7241	80.80389	589.75	764.6	987999	142.73584	38.445465	239.60805	-121.32338	-144.16428	11.104352	142623.72516322136
495	672.7229	326.529	999.2519	346.1939	723.3009	523.1036	1318.521	-624.73987	824.0	819.0	989999	143.20564	38.765797	219.258	-145.70708	-144.62378	9.721135	142960.68416953087
496	643.93616	517.70917	1430.9165	59.52937	1207.1433	307.80817	1505.0905	547.60364	577.75	859.2	991999	143.65457	38.59532	264.90546	-76.892624	-145.16621	10.82057	143299.97474598885
497	611.7502	670.18524	1281.9354	-58.435017	501.69745	832.98627	1494.6292	-1590.0328	941.0	901.8	993999	145.1331	37.74969	245.97496	-71.64207	-146.79121	10.91743	143643.96452355385
498	-67.41559	1148.1611	1080.7455	-1215.5767	963.6846	706.70526	1555.4885	-612.40283	1000.0	925.7	995999	148.9766	36.19813	226.13246	-95.28447	-150.92068	12.041404	143989.47988820076
499	754.6592	111.22153	865.8807	643.4376	215.8765	426.52307	950.8563	-387.2732	839.5	908.2	997999	152.2992	34.97898	226.19403	-105.61508	-153.99919	10.894632	144336.9027338028
500	490.615	64.7281	555.3431	425.88687	1063.9752	618.0188	1678.4088	107.202675	1000.0	821.1	999999	153.88562	34.392242	228.25684	-74.58755	-155.46083	11.604281	144676.37128043175
501	925.6362	477.92236	1454.8965	296.963	539.85034	366.44366	1002.4152	-87.43499	735.0	842.0	1001999	154.4941	33.79037	221.22592	-94.88699	-156.07004	11.425529	145017.93550777435
502	685.39233	59.359406	744.7518	626.03296	519.01245	292.7998	1022.33954	113.734695	820.5	683.2	1003999	155.3415	33.58585	222.73752	-75.1324	-156.89964	10.705998	145350.6733338833
503	691.2785	1.6002808	692.8788	689.6782	506.02402	281.83066	984.66705	76.01851	1000.0	795.7	1005999	155.91351	33.436413	221.01553	-115.49161	-157.44397	10.946051	145696.79519844055
504	818.251	386.19244	1204.4434	432.05853	599.65784	274.3009	955.71075	102.26097	1000.0	835.6	1007999	156.44962	33.174343	234.42638	-123.465866	-158.07344	11.3735485	146040.0916852951
505	637.1294	71.06711	721.50446	547.6509	880.0003	319.1179	1412.6086	300.36844	852.6667	823.0	1009999	157.30583	32.768204	230.35632	-88.997314	-158.83307	10.691455	146384.6357831955
506	459.69388	4.6896973	464.38358	455.00418	301.40964	231.77283	775.85486	67.410645	637.0	635.5	1011999	157.53069	32.63973	223.50092	-64.032814	-159.01831	11.109164	146712.1270570755
507	459.9397	6.7890167	466.72873	453.1507	508.96475	303.3029	994.0965	60.397324	1000.0	821.0	1013999	157.0052	32.390892	221.88115	-125.7493	-158.45119	11.404631	147060.3816640377
508	337.73068	274.57822	691.66266	22.421267	584.97675	302.10226	1153.7239	276.4542	679.0	839.9	1015999	156.67603	32.268597	226.60483	-88.83928	-158.10725	9.977418	147405.00546646118
509	585.25977	120.549416	683.56665	415.48273	695.37634	250.04947	991.60626	268.59296	770.6667	854.1	1017999	156.6628	32.273975	224.47287	-74.64992	-158.09291	9.631269	147754.64292383194
510	674.67194	392.99472	1173.29	212.75464	428.2849	245.25993	818.2322	125.47956	803.0	602.3	1019999	156.1654	32.5073	224.65102	-118.63192	-157.54279	9.843839	148080.14490365982
511	455.7295	322.22345	828.3003	42.21031	957.51794	396.53473	1544.383	376.85425	681.3333	925.1	1021999	155.37527	32.465866	229.77536	-79.29112	-156.72687	10.184238	148430.12003660202
512	1304.26	400.61267	1704.8727	903.6474	689.2621	409.3615	1440.9476	101.79195	1000.0	752.1	1023999	154.47746	32.51965	227.14342	-84.47606	-155.84035	10.404291	148765.22637796402
513	747.51	219.93759	967.4476	527.5724	707.7963	310.43228	1257.1847	206.70209	1000.0	890.9	1025999	154.1989	32.89914	228.08118	-122.62543	-155.53981	9.169711	149114.7393951416
514	460.04065	98.42799	558.4686	361.61264	502.8659	281.71332	915.23444	13.776233	627.5	611.5	1027999	153.62158	33.427296	229.02348	-74.31537	-154.95804	9.344172	149444.59903931618
515	597.8214	79.77533	677.59674	518.0461	637.7419	138.6022	856.1218	441.63055	1000.0	862.9	1029999	153.22751	33.81988	226.57315	-92.82374	-154.58508	10.242022	149794.46407961845
516	759.7518	10.919006	770.6708	748.83276	716.44165	154.96329	868.2486	278.73093	1000.0	864.1	1031999	153.156	33.918194	226.10628	-78.30046	-154.53366	10.158525	150139.914955616
517	364.4595	184.67429	606.68835	107.63527	570.99817	290.40005	954.75397	69.15254	556.75	905.5	1033999	153.10793	33.875526	227.42073	-122.59828	-154.50165	10.600319	150488.4285991192
518	870.6669	211.30453	1081.9714	659.36237	812.5967	274.86734	1128.3369	356.6254	872.0	853.3	1035999	153.44997	33.890415	224.06729	-95.987335	-154.81262	9.848078	150837.24254608154
519	654.2581	445.84222	1114.4407	50.88821	827.46027	378.31995	1387.3806	194.06227	686.3333	697.1	1037999	153.38486	33.987305	252.52406	-71.316635	-154.73068	9.498731	151168.00295066833
520	526.6998	135.46935	662.1692	391.2305	810.7009	375.2978	1629.8685	241.23207	1000.0	778.9	1039999	153.21152	33.953793	235.854	-67.31771	-154.544	9.176166	151509.51193881035
521	499.52716	380.27808	1172.2125	160.3271	632.8766	454.99887	1352.1528	-297.86462	423.4	767.2	1041999	153.01231	33.846832	237.38538	-79.8983	-154.34946	9.186987	151850.91284656525
522	822.19293	576.1628	1438.8127	52.601868	650.9252	381.2719	1309.0549	17.24942	578.6667	550.4	1043999	152.9734	33.762917	229.63245	-67.74913	-154.33255	9.268287	152174.69205141068
523	521.6892	352.4452	935.12714	73.872314	438.77777	282.73315	910.2149	-105.81943	684.0	945.7	1045999	153.22449	33.709366	229.63579	-117.47536	-154.57925	9.474238	152527.28532361984
524	318.82983	190.2108	559.0576	60.984043	543.3348	522.0819	1501.2946	-142.91136	591.0	990.7	1047999	153.4927	33.914783	224.6301	-108.09335	-154.85019	10.159842	152885.5664846897
525	402.27707	427.06503	829.3421	-24.787971	322.55023	285.03894	742.14954	6.577532	1000.0	719.3	1049999	153.50412	34.129276	237.4987	-114.39403	-154.86647	10.109997	153226.54979133606
526	511.22388	358.1301	767.90247	4.7671165	1281.2349	341.1777	1718.3605	676.3427	678.0	1000.0	1051999	153.7835	34.841946	228.78221	-82.338394	-155.16406	10.0433445	153618.77370214462
527	749.13416	408.40762	1157.5417	340.7265	686.9399	340.61664	1283.2693	55.477745	1000.0	801.1	1053999	154.00703	35.81253	226.18652	-87.12935	-155.36	8.990538	154000.61478447914
528	552.53033	555.6043	1108.1346	-3.0739226	740.55835	466.6881	1490.9764	-85.88476	1000.0	996.2	1055999	154.16656	36.584763	227.69095	-77.62235	-155.51266	9.975585	154419.2586004734
529	738.85406	216.98622	1005.8516	474.36383	619.25604	338.19473	1289.2062	71.49259	611.0	752.3	1057999	154.00928	37.219364	229.87534	-83.60435	-155.32356	9.716949	154852.29100441933
530	1148.7788	14.301697	1163.0806	1134.4772	1253.1023	843.2519	2239.9653	51.14225	827.0	728.8	1059999	153.95529	37.733288	234.1484	-77.01897	-155.32959	9.579701	155275.455575943
531	767.2811	423.0712	1305.7106	121.56815	619.31866	414.12018	1345.8634	33.830013	634.75	491.9	1061999	154.52386	38.451454	238.25427	-108.439644	-155.90186	9.828632	155679.4434401989
532	401.82422	237.45364	686.9608	53.004623	616.56744	311.6711	970.00714	72.57434	358.83334	603.1	1063999	154.90613	38.75381	234.14479	-122.51934	-156.26207	9.513274	156089.9681506157
533	1058.8636	39.1799	1098.0436	1019.6838	627.10925	396.37823	1529.6796	51.859703	804.5	819.5	1065999	155.07268	39.05424	235.52225	-171.54175	-156.4295	9.690149	156532.59403944016
534	799.095	34.375885	833.4708	764.71906	1311.366	350.61957	1960.5251	850.9881	1000.0	1000.0	1067999	155.23212	39.54603	232.95497	-133.6948	-156.62143	10.730066	156982.07461833954
535	835.1791	86.80658	921.98566	748.3725	845.1288	573.85175	1739.7433	41.094364	1000.0	672.3	1069999	155.28757	39.74822	232.47093	-73.08325	-156.63545	10.945039	157405.51185131073
536	1050.0629	550.9875	1602.6099	297.97458	1018.72864	250.17917	1330.6516	541.04034	735.6667	945.6	1071999	155.27817	39.926235	232.83255	-101.25937	-156.63165	11.264066	157859.82009768486
537	1086.5585	292.34534	1378.9038	794.21313	727.4128	518.62006	1529.9863	57.547703	774.0	615.9	1073999	155.53104	40.19473	237.54913	-98.68444	-156.89908	10.169385	158293.3167808056
538	914.4908	537.877	1400.3456	164.68442	529.0996	340.73343	1161.69	5.4670215	701.6667	690.3	1075999	155.64671	40.426765	238.24562	-63.02806	-157.0145	10.733898	158729.71264863014
539	1112.8345	355.16418	1467.9987	757.6703	903.1349	428.3525	1531.6443	304.89432	1000.0	756.0	1077999	156.0693	40.82901	252.49457	-80.42566	-157.45639	10.99353	159161.91716480255
540	441.28488	203.01921	658.6799	170.16891	838.05066	287.05502	1448.1166	456.96198	720.3333	824.7	1079999	156.38376	41.283905	248.29903	-67.97609	-157.79318	11.455484	159587.21814012527
541	852.2223	530.9002	1383.1224	321.32208	611.428	444.12045	1511.8724	144.31158	1000.0	476.8	1081999	156.89444	41.780506	257.8047	-86.78935	-158.35216	11.568913	159986.43491744995
542	528.2137	341.6286	1034.1377	128.04074	765.00574	411.8607	1371.8198	17.997185	517.0	897.0	1083999	158.36816	41.989822	281.3889	-87.84202	-159.94868	13.016726	160420.76284646988
543	-57.896225	513.1299	455.23367	-571.0261	549.89215	442.6579	1429.2245	-0.27759475	1000.0	513.1	1085999	159.98953	41.97304	256.0784	-83.64306	-161.5541	12.625104	160818.59781193733
544	341.88147	155.55602	560.8578	214.13014	-97.49152	698.839	749.4932	-1524.4004	440.0	693.0	1087999	162.7169	41.71176	273.66974	-90.1767	-164.54988	14.120438	161234.55397295952
545	-124.89038	794.26953	661.7545	-1212.6107	377.85507	821.91296	1242.7157	-1843.5037	704.0	717.3	1089999	168.75221	43.19789	320.09363	-64.939285	-170.9652	15.1869335	161651.87479662895
546	657.9509	192.72049	850.6714	465.2304	-572.5631	599.84625	392.93393	-1626.1711	1000.0	919.2	1091999	176.16689	46.316673	350.20267	-154.16454	-178.51277	17.791996	162075.69413876534
547	-1242.356	662.8856	-579.4704	-1905.2416	-1103.778	401.47134	-553.2814	-1899.6864	826.5	1000.0	1093999	182.58008	46.887833	356.13126	-74.92326	-184.81595	17.664774	162503.01287794113
548	-814.15295	353.22177	-460.9312	-1167.3748	-898.2543	714.55695	-3.5322642	-2439.2441	1000.0	763.4	1095999	192.13426	47.40711	353.8889	-122.47762	-195.2919	22.889597	162911.52107906342
549	-328.08865	270.3168	6.1105146	-655.93634	-703.24084	570.8401	1.0104148	-1401.4409	682.6667	716.3	1097999	205.48705	46.81845	362.00977	-95.646706	-208.40327	24.687492	163288.4669508934
550	-1505.5258	83.32544	-1422.2003	-1588.8512	-701.1061	774.79083	34.044743	-1843.4388	1000.0	537.8	1099999	214.6347	45.631886	353.33575	-142.43806	-217.49838	24.270292	163643.36851334572
551	-1127.3228	416.3438	-710.979	-1543.6666	-422.39374	577.4786	0.44393006	-1909.9734	1000.0	518.5	1101999	223.47266	44.87149	399.19577	-103.03718	-226.34781	22.473656	163998.20381498337
552	-574.22986	617.41864	9.152667	-1489.0751	-418.7691	618.1585	240.8839	-1502.5059	549.25	609.2	1103999	231.10548	47.995678	422.49048	-113.2159	-233.88464	21.988476	164359.69958782196
553	-288.5709	570.76935	120.3541	-1522.1093	-660.0431	853.6695	174.5607	-2156.176	302.125	544.6	1105999	235.56825	50.355885	448.2759	-124.270836	-238.13728	22.825933	164714.64828920364
554	-958.7433	115.91617	-842.8271	-1074.6594	-661.6822	740.42426	88.35466	-2409.4355	1000.0	621.2	1107999	240.23235	54.231167	476.5069	-94.01027	-243.05843	23.163233	165075.2213523388
555	-237.3918	455.8317	34.20982	-1234.4304	-608.89343	628.82434	20.115303	-1441.5237	379.0	534.1	1109999	248.24504	58.75255	549.9002	-104.67168	-251.39662	26.842949	165422.48367738724
556	-624.025	339.97195	-284.05307	-963.99695	-1145.5157	1053.2739	-0.67959094	-2746.1892	636.0	614.3	1111999	257.78397	62.520576	573.48145	-138.51736	-261.52255	36.84843	165780.88359737396
557	-1377.7253	552.0428	-825.6826	-1929.7682	-2227.6	411.8448	-1709.7356	-2733.9893	1000.0	1000.0	1113999	281.95084	75.65678	782.1028	-82.23379	-288.32532	71.9293	166179.27919220924
558	-939.6149	867.0315	-7.413438	-1987.4097	-1175.0996	729.0887	14.339466	-2420.4478	538.5	812.4	1115999	323.4966	90.40421	778.9647	-196.23341	-330.74625	96.71561	166563.82297420502
559	-1203.8317	854.73035	-59.776398	-2113.7927	-730.93115	672.4948	-34.56235	-1684.8527	725.0	556.4	1117999	352.3624	96.24903	812.8919	-170.55858	-357.9614	95.98066	166920.81250619888
560	-1056.0354	835.7522	-55.62147	-1997.6013	-1294.9229	828.41876	-35.759747	-2127.1921	590.25	718.5	1119999	372.86087	104.22808	872.6417	-266.94476	-379.42877	99.0611	167291.42545223236
561	-936.928	652.65094	-36.440655	-1562.591	-669.0198	577.18823	-26.226969	-1603.682	671.6667	620.3	1121999	407.76987	115.6388	943.471	-184.55962	-415.994	109.82039	167660.61537981033
562	-367.06015	603.0274	-16.024883	-1566.8779	-541.85657	749.5252	-15.73228	-1917.1226	262.4	326.1	1123999	451.77417	121.04733	1055.9757	-281.13928	-461.11575	145.31116	168004.91473078728
563	-1386.1932	1002.72437	-31.3397	-2426.1987	-449.58	881.2378	-15.085641	-2639.8894	684.3333	211.5	1125999	495.33572	116.921234	1195.8846	-241.86559	-505.31808	150.15613	168341.40705823898
564	-930.3759	1004.9173	-11.767284	-2434.4233	-712.39233	867.31134	-12.066095	-2619.037	505.75	429.1	1127999	546.66895	108.75059	1275.2963	-290.03403	-557.2115	214.86273	168694.49653673172
