Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
456	3352.9348	51.213867	3404.1487	3301.721	3572.7188	58.704906	3669.6277	3488.8508	1000.0	1000.0	911999	209.04791	93.39025	285.009	-127.103325	209.04768	93.395905	275.44125	-139.29556	-211.20872	48.175785	110724.74072885513
457	3336.207	15.04834	3351.2554	3321.1587	3529.937	379.3577	3745.637	2401.753	1000.0	967.0	913999	209.42657	92.90783	288.79895	-123.485085	209.4273	92.90766	286.93497	-121.750145	-211.47441	48.442974	110977.30463647842
458	3481.499	111.921875	3593.421	3369.5771	3493.9941	211.88994	3751.5002	2939.3196	1000.0	1000.0	915999	209.9975	92.40141	274.3633	-177.87987	209.9973	92.4017	278.80685	-120.63775	-211.69678	47.325497	111230.07771277428
459	3472.1108	35.625122	3507.7358	3436.4856	3281.694	918.09424	3703.8918	547.5775	1000.0	912.3	917999	209.7394	92.89509	281.88016	-132.64677	209.74072	92.8927	287.4668	-159.47536	-211.63693	45.119064	111480.20120954514
460	3436.5571	176.33264	3612.89	3260.2246	3349.5132	351.71558	3561.5095	2306.0286	1000.0	966.0	919999	210.10278	92.43711	276.5757	-122.9192	210.10368	92.431946	279.52435	-139.52281	-211.94255	48.67994	111730.54679751396
461	3376.2173	27.374146	3403.5913	3348.843	3200.3596	975.8299	3682.162	282.1697	1000.0	904.9	921999	210.20338	92.42817	280.08362	-141.73921	210.2049	92.432236	301.56232	-154.25452	-212.24103	48.486755	111977.22257184982
462	2588.9592	1095.8767	3438.2168	1041.615	2421.2	1490.584	3679.4712	-847.8267	774.0	806.0	923999	211.2109	91.37527	284.7928	-169.00041	211.21275	91.36822	288.47778	-181.13751	-213.26541	47.924	112219.65035319328
463	3275.3545	81.54431	3356.8987	3193.81	3731.696	122.964294	3870.1975	3544.0298	1000.0	1000.0	925999	211.5063	91.10364	288.93726	-124.442795	211.50598	91.10896	291.97943	-118.68647	-212.85132	47.461594	112472.96937274933
464	3458.206	116.84924	3575.0552	3341.3567	3496.0105	101.58269	3705.811	3329.2947	1000.0	1000.0	927999	211.79134	90.878944	296.9417	-195.3989	211.79034	90.871346	281.95258	-128.61116	-213.56126	45.717342	112727.82123422623
465	3290.622	40.51758	3331.1396	3250.1045	3219.2415	562.0743	3629.7183	2023.8718	957.0	929.7	929999	211.8608	90.966484	281.1939	-142.98138	211.86096	90.97287	297.3271	-209.69522	-213.57983	46.489697	112976.71786308289
466	3461.6753	16.901001	3478.5762	3444.7742	3445.2358	88.768875	3607.9421	3329.0862	1000.0	1000.0	931999	211.67793	91.46003	277.9078	-144.10423	211.6768	91.468315	280.10602	-156.01138	-213.54544	47.409966	113230.07049536705
467	2611.4934	858.0268	3363.0403	1410.6759	3541.2625	84.02292	3658.7886	3406.723	791.3333	1000.0	933999	211.86412	91.47265	305.94568	-193.52869	211.86295	91.4771	288.7841	-125.88186	-213.71	48.415565	113484.48639941216
468	3324.7144	7.734131	3332.4485	3316.9802	2482.371	1268.2809	3858.819	528.2803	1000.0	675.8	935999	212.0724	91.32462	284.2462	-169.29698	212.07184	91.33439	296.77325	-247.22028	-213.64836	49.941845	113717.41606283188
469	2537.718	1229.372	3415.8281	799.1534	3624.7043	104.53951	3785.248	3440.9775	741.6667	997.9	937999	212.09496	91.35596	282.26895	-202.06728	212.09564	91.35401	281.20053	-185.28423	-213.63112	47.905544	113968.8293299675
470	3438.2632	8.916138	3447.1792	3429.347	2741.6753	1409.527	3928.0283	189.47404	1000.0	726.7	939999	212.01141	91.79524	279.79303	-304.4319	212.01112	91.80206	286.46268	-234.02309	-213.84622	47.735836	114205.15640616417
471	1862.7965	1450.8455	3313.6418	411.95108	3397.1074	549.4738	3769.8838	1773.6305	562.5	951.4	941999	212.47054	91.53133	279.23215	-168.43633	212.46996	91.53085	286.3641	-158.14868	-214.52258	45.51365	114457.08197546005
472	3504.011	6.3395996	3510.3506	3497.6714	3514.457	292.06088	3753.3286	2688.665	1000.0	1000.0	943999	212.693	91.37738	287.02127	-138.58495	212.69234	91.37481	303.46582	-126.3748	-214.37062	46.93578	114711.64432358742
473	3636.767	86.05554	3722.8228	3550.7117	3492.0488	40.622368	3540.6753	3406.9153	1000.0	1000.0	945999	213.92174	90.02779	311.2555	-124.646614	213.92108	90.02801	280.28897	-141.85405	-215.68503	47.86964	114969.67362976074
474	3551.5945	99.79297	3651.3875	3451.8015	3644.2273	118.95172	3819.6697	3386.054	997.5	1000.0	947999	213.5776	90.543465	304.69516	-145.56895	213.5777	90.54286	282.84827	-131.47655	-215.71075	47.902924	115224.1670434475
475	3355.4607	117.50903	3472.9697	3237.9517	3510.0579	125.753	3697.0815	3289.4592	1000.0	992.9	949999	213.55388	90.42708	287.523	-164.81291	213.55356	90.43091	296.5536	-196.89955	-214.95103	48.378017	115476.08899974823
476	3547.7222	22.508179	3570.2302	3525.2139	3765.9778	102.08495	3886.2722	3551.5347	1000.0	1000.0	951999	213.79385	90.44844	300.44064	-198.74945	213.79475	90.447464	290.4434	-203.45235	-216.10785	43.426826	115732.64624857903
477	3581.3801	136.53345	3717.9136	3444.8467	2966.8071	724.6028	3403.3022	810.1333	1000.0	1000.0	953999	214.72086	89.65952	282.2091	-157.63904	214.7199	89.66511	284.6305	-147.39816	-216.7686	47.643383	115987.79669713974
478	1836.0416	1274.2307	3543.0505	9.742179	3553.9421	120.44427	3716.4575	3317.9622	661.75	1000.0	955999	214.82082	89.812935	285.77042	-151.55025	214.81956	89.81614	292.9059	-133.95853	-216.76953	45.054413	116244.05190014839
479	1766.7678	1051.6351	3443.5408	554.48083	3515.7153	639.49054	3866.4404	1641.5372	527.25	945.4	957999	214.90752	89.83744	281.63098	-122.28219	214.90688	89.83679	285.5229	-138.36005	-216.92711	47.539543	116495.48588013649
480	2658.4485	852.2076	3510.656	1806.2408	3439.3992	555.7396	3713.6597	1796.6599	759.5	951.4	959999	215.56758	89.125206	282.19733	-160.11635	215.5667	89.1341	290.24475	-184.03317	-217.25653	46.58263	116750.40686941147
481	3485.329	26.244507	3511.5737	3459.0847	2943.687	922.2129	3678.186	1291.4817	1000.0	839.5	961999	215.64291	89.19532	284.01605	-171.78896	215.64153	89.1945	306.2445	-164.99536	-217.31232	47.594276	116997.86732172966
482	3369.7947	5.1245117	3374.9192	3364.6702	2803.5264	987.3385	3712.7402	1202.9803	997.5	818.5	963999	216.01796	88.96077	284.23883	-142.73013	216.01723	88.96903	283.8312	-158.49817	-217.76709	49.09564	117242.75993061066
483	3440.426	82.02783	3522.4539	3358.3982	2826.514	1209.4113	3841.5403	534.26044	1000.0	852.3	965999	216.30685	88.72308	287.43732	-183.17267	216.3077	88.71846	298.95462	-167.75423	-217.86378	47.7039	117490.3413476944
484	3420.3096	23.9375	3444.247	3396.372	3163.2002	1119.9531	3852.964	833.7364	1000.0	847.5	967999	216.04768	88.922455	278.72556	-228.85985	216.0484	88.917435	297.537	-223.21176	-218.2641	49.43574	117735.10726118088
485	1075.5906	241.27826	1316.8688	834.31226	3537.5828	122.75813	3704.215	3290.4614	1000.0	1000.0	969999	216.41383	88.3555	284.74292	-242.66281	216.41418	88.359764	281.80508	-185.27948	-218.17906	47.041294	117994.07649922371
486	2312.6218	1460.7212	3504.2937	255.45148	3634.8267	79.19671	3765.3552	3481.9958	695.6667	996.0	971999	216.33736	88.71035	282.34326	-216.70435	216.33702	88.716286	287.00214	-201.03491	-217.87459	46.30962	118249.79873204231
487	3500.0042	71.23779	3571.242	3428.7664	3024.9358	832.3885	3536.6929	1199.6615	1000.0	881.8	973999	216.39996	89.17351	284.99472	-265.89844	216.3992	89.176994	297.92322	-321.80508	-218.11931	46.44033	118502.91206979752
488	3059.7686	324.9231	3384.6917	2734.8455	2672.8733	1344.3953	3695.3455	373.50082	924.0	842.7	975999	216.57549	89.12157	301.88232	-210.16095	216.57507	89.12536	312.67703	-189.53967	-218.71198	46.9245	118751.22749042511
489	3500.7168	33.007935	3533.7246	3467.7087	2816.7434	1339.1854	3955.9836	340.7702	1000.0	743.2	977999	216.86057	89.07863	287.7246	-164.44196	216.86032	89.06908	321.71915	-211.23022	-218.69505	48.92804	118991.7033085823
490	3429.3591	49.438477	3478.7976	3379.9207	3132.7454	1299.1802	3883.4243	503.36157	1000.0	830.0	979999	216.76372	89.50136	285.43796	-159.13643	216.76202	89.5102	289.09802	-169.74701	-218.82213	46.79278	119239.67826795578
491	2736.5056	1152.8348	3629.4814	1108.71	2153.8013	1390.3541	3633.1084	98.15213	772.0	609.0	981999	217.25212	89.00935	284.54626	-152.12949	217.25302	89.00702	292.3568	-143.88838	-219.08092	42.734177	119472.79081964493
492	2749.109	764.7313	3513.8403	1984.3777	3594.9382	715.9283	4010.1572	1463.078	792.0	937.4	983999	217.19684	89.2788	280.37146	-196.83588	217.19801	89.27567	281.29272	-138.2316	-218.96872	45.74182	119725.17284107208
493	3552.7	39.225098	3591.925	3513.4749	3579.311	55.09597	3665.1702	3480.4502	1000.0	1000.0	985999	217.20372	89.585396	280.7855	-185.1969	217.20406	89.5852	282.3708	-188.9649	-218.73746	47.028088	119981.26610445976
494	3295.1897	77.461914	3372.6516	3217.7278	3776.1978	399.90878	4081.6624	2638.4143	1000.0	969.3	987999	217.71729	89.16531	293.69043	-167.35185	217.71552	89.1765	299.71466	-175.13957	-219.69473	51.29351	120236.54060530663
495	3416.1577	25.386719	3441.5444	3390.771	3247.2505	1030.5527	3729.4465	204.43004	1000.0	891.0	989999	217.83862	89.090515	285.94574	-162.3077	217.83868	89.09751	282.43298	-203.72072	-219.7856	50.73956	120486.94637989998
496	2429.7236	1125.0079	3554.7314	1304.7157	3669.483	97.4424	3813.3943	3539.7976	1000.0	1000.0	991999	217.48732	90.04696	290.73706	-232.74933	217.48569	90.04815	290.46686	-219.3053	-219.467	50.158092	120745.78701281548
497	2036.6421	1531.9116	3568.5537	504.73047	3338.5906	425.93982	3647.5244	2098.3735	1000.0	953.2	993999	217.06058	90.63792	294.07913	-176.1389	217.05917	90.642555	289.00043	-173.89056	-218.6341	49.285107	121001.48949694633
498	3273.0745	78.87891	3351.9534	3194.1956	2713.2935	1365.2983	3803.435	288.72485	1000.0	910.4	995999	217.88988	89.478424	287.85065	-233.46164	217.8894	89.480675	285.30792	-235.50581	-219.76031	51.196896	121254.8240981102
499	3582.603	54.067993	3636.671	3528.535	3556.474	340.9435	3811.3586	2562.5352	1000.0	973.8	997999	217.8087	89.77149	286.1429	-219.75627	217.80853	89.777115	308.9485	-208.36977	-220.05843	47.85239	121515.22532463074
500	3487.5063	91.79529	3579.3015	3395.711	2587.4622	1026.3732	3332.1177	244.774	1000.0	806.7	999999	217.41531	90.64115	288.91843	-230.26758	217.413	90.646545	290.09824	-207.56323	-219.5286	47.756706	121760.21933245659
501	3248.4436	136.09033	3384.534	3112.3533	3603.827	167.13832	3811.6365	3204.9539	1000.0	1000.0	1001999	218.3512	89.93244	307.23553	-159.08119	218.35088	89.93696	288.89636	-180.99814	-219.8465	50.019974	122017.59136199951
502	3500.0146	10.643188	3510.658	3489.3716	3451.9382	630.79803	3807.6587	1582.3424	1000.0	944.0	1003999	218.82106	89.64286	285.15887	-217.0128	218.82079	89.65368	295.84604	-371.1027	-220.81973	49.191837	122272.0966668129
503	3480.6812	147.83899	3628.52	3332.842	3390.1548	99.06654	3529.8928	3236.7383	1000.0	1000.0	1005999	218.87204	89.63115	288.29645	-185.19405	218.87164	89.626625	280.92453	-207.61118	-220.76709	48.4533	122535.9585738182
504	3449.1245	76.45276	3525.5774	3372.6719	2997.0388	1205.1879	4040.5315	102.31285	1000.0	797.0	1007999	219.43152	88.84875	285.78162	-188.87225	219.42995	88.85929	287.21527	-182.46336	-221.46059	48.106876	122780.59001541138
505	3261.564	68.17554	3329.7395	3193.3884	3216.1099	603.6883	3517.4565	1439.4629	1000.0	987.5	1009999	219.73834	88.8893	298.24854	-206.21002	219.73814	88.893906	291.5388	-233.11992	-221.2933	48.612007	123043.76173448563
506	2360.3823	715.5052	3371.893	1348.1418	3026.3987	1031.8789	3675.838	78.206116	693.0	884.8	1011999	220.6511	87.584236	289.5184	-230.85411	220.6504	87.58652	289.59912	-217.70447	-222.2439	45.395596	123299.79544115067
507	3147.0955	6.1853027	3153.2808	3140.9102	3683.6062	74.03341	3847.3232	3586.1045	978.0	1000.0	1013999	221.039	87.21767	286.0099	-204.48618	221.03824	87.221634	298.94302	-206.1328	-222.73445	48.32673	123560.638204813
508	3401.3965	117.9281	3519.3245	3283.4683	3510.209	958.56573	4028.169	654.4853	1000.0	919.3	1015999	221.66168	86.74791	286.54358	-229.04742	221.6633	86.74716	290.44415	-220.71771	-223.60506	50.50326	123818.35643267632
509	3684.693	89.62134	3774.3145	3595.0718	3880.6016	84.86937	3989.5522	3744.0337	1000.0	1000.0	1017999	222.20894	86.05815	293.75192	-258.90424	222.20657	86.06643	293.3589	-307.15982	-223.90962	51.43106	124080.80647134781
510	3594.7974	92.688354	3687.4858	3502.1091	3744.691	57.135445	3850.826	3666.6187	1000.0	1000.0	1019999	222.61884	86.02677	288.0061	-301.1971	222.61806	86.02953	290.216	-318.16757	-224.54047	48.470444	124342.81587409973
511	3452.1538	68.168335	3520.322	3383.9854	3684.6985	292.4877	3860.0425	2831.856	1000.0	973.4	1021999	223.51627	85.175835	293.90146	-290.41953	223.51521	85.17872	290.26166	-298.10248	-225.38431	46.34892	124606.53341412544
512	3530.5793	7.0393066	3537.6187	3523.54	3764.608	74.97062	3901.694	3651.846	1000.0	1000.0	1023999	223.6246	85.770676	299.4862	-210.52359	223.62457	85.77272	303.70355	-189.41576	-225.41118	46.393764	124870.64686322212
513	2533.6724	1659.4001	3733.5603	187.1274	2647.2585	1154.8221	3690.7769	626.3637	686.6667	749.9	1025999	223.46355	86.501625	298.22873	-227.04605	223.46306	86.50716	288.10428	-247.30148	-225.41516	43.950626	125119.48613643646
514	3555.9011	0.18652344	3556.0876	3555.7146	2961.334	1434.9734	4015.0464	91.4661	1000.0	782.9	1027999	223.9546	86.502495	298.4344	-274.0257	223.95676	86.49306	297.0835	-267.68628	-225.73306	45.68112	125371.0238494873
515	2366.675	1162.964	3529.639	1203.711	3306.3208	952.8826	3832.7864	1033.1007	675.0	952.2	1029999	224.54124	85.68726	284.4279	-181.19942	224.54132	85.68737	316.59818	-174.71265	-226.14017	45.591557	125634.49195623398
516	3585.8518	5.196045	3591.0479	3580.6558	3690.8462	113.35583	3868.7178	3454.276	1000.0	1000.0	1031999	224.73128	85.653175	302.49417	-179.73772	224.72998	85.65692	286.16235	-197.08304	-226.70032	46.65004	125898.88319897652
517	3356.0542	38.87854	3394.9329	3317.1758	3362.5715	787.99774	3835.507	1447.7064	1000.0	895.6	1033999	225.71568	84.75388	291.08194	-211.13799	225.71516	84.76189	290.26837	-230.17148	-227.24283	45.48723	126159.31898617744
518	3661.3726	30.819214	3692.1917	3630.5532	2814.6848	1139.5773	3656.8186	800.8514	1000.0	799.4	1035999	225.5724	85.47877	287.99066	-269.0655	225.57124	85.481	286.88113	-275.31845	-227.41127	48.088894	126412.6459608078
519	3513.0732	51.156372	3564.2297	3461.917	3726.8645	86.802765	3843.1096	3580.3018	1000.0	1000.0	1037999	225.8955	85.34464	311.88608	-229.5259	225.89578	85.345924	321.04443	-215.98541	-227.69887	50.48036	126676.83299827576
520	3433.87	120.21765	3554.088	3313.6526	3787.5425	113.13355	4027.5798	3643.6748	1000.0	1000.0	1039999	226.08424	85.6798	306.33096	-225.46005	226.08463	85.679634	300.07993	-205.09346	-228.17947	48.48061	126945.62300252914
521	3552.436	19.873169	3572.309	3532.5627	2611.024	1459.02	3701.557	-752.30066	1000.0	872.1	1041999	226.55154	85.53727	287.51126	-273.53214	226.55028	85.54235	290.4405	-256.0486	-228.41315	46.810173	127201.964407444
522	3629.6895	85.49902	3715.1885	3544.1904	3634.461	109.149185	3817.6042	3471.3572	1000.0	1000.0	1043999	226.88515	85.622	300.4457	-269.7624	226.88614	85.61856	287.15445	-265.59274	-228.52097	47.21501	127473.77991056442
523	2546.6702	1169.5118	3483.7957	897.86005	3309.8677	993.60486	3748.0874	334.17477	750.6667	911.0	1045999	227.23843	86.03971	302.09155	-340.3605	227.23547	86.04836	311.68655	-395.3503	-228.84116	47.117092	127736.75411891937
524	2572.1555	1451.2817	3658.8442	520.9456	3434.9856	687.5759	3754.762	1383.2341	713.6667	938.6	1047999	227.514	86.592896	293.58527	-231.16223	227.51205	86.60434	304.05597	-219.35278	-229.3699	48.045517	127997.21688055992
525	3548.1445	31.139038	3579.2834	3517.0054	3687.0151	420.97995	3900.3298	2434.821	1000.0	966.0	1049999	227.6566	87.26414	296.1582	-308.74057	227.6552	87.27214	292.27368	-263.98425	-229.07658	50.551575	128263.33179402351
526	3551.3853	1.6004639	3552.9856	3549.7847	3609.6797	133.56895	3789.1309	3311.2078	1000.0	1000.0	1051999	228.33958	87.14839	315.45157	-328.15186	228.34256	87.150764	301.79074	-386.92633	-229.91678	45.315266	128531.79020404816
527	3576.7405	21.10205	3597.8425	3555.6384	3202.563	842.65735	4013.245	1281.465	1000.0	871.4	1053999	228.83038	87.31579	323.33005	-231.78014	228.82812	87.3168	319.23422	-230.98528	-230.43745	45.56757	128793.49643921852
528	3482.6113	19.547852	3502.1592	3463.0635	3475.4597	1085.1075	4085.9443	233.77196	1000.0	908.1	1055999	229.57004	86.488976	291.67908	-263.04617	229.57172	86.48637	305.2194	-277.87088	-231.35663	47.25414	129058.061139822
529	3596.4502	54.17102	3650.621	3542.279	2678.4907	1576.3264	3937.8508	54.03612	1000.0	791.3	1057999	230.0723	85.88643	286.54318	-250.57893	230.07095	85.89135	291.00055	-252.61157	-231.70982	45.69517	129316.33162903786
530	3675.8076	9.169189	3684.9768	3666.6384	3535.8677	111.963104	3709.3787	3245.1643	1000.0	992.0	1059999	230.55942	85.264725	304.54245	-288.17947	230.56076	85.25003	304.0233	-256.92847	-232.5381	46.54723	129585.55704164505
531	3681.1353	123.42078	3804.556	3557.7144	3399.3784	749.9382	3869.6138	1241.3837	1000.0	927.1	1061999	231.4509	83.97867	296.23795	-264.96783	231.45242	83.972466	300.37332	-235.216	-233.08722	46.004646	129848.90783166885
532	2375.567	1525.3105	3505.6719	219.28667	2021.9258	1361.7874	3906.072	251.10414	694.6667	536.7	1063999	232.41402	82.51351	314.884	-239.55058	232.4142	82.523224	324.75052	-248.19374	-234.33139	50.623795	130090.45747470856
533	3616.2935	0.014038617	3616.3076	3616.2795	3258.6426	1211.1135	3969.439	379.9017	1000.0	849.0	1065999	232.46893	82.59992	293.44455	-206.36572	232.46848	82.605194	296.68646	-224.50562	-234.23598	49.99446	130350.08566236496
534	3123.4463	522.6974	3646.1436	2600.7488	3157.632	1349.0575	4049.9724	199.89166	873.0	800.7	1067999	232.96968	81.78133	292.7669	-207.74353	232.96846	81.78496	307.40488	-206.22171	-234.83266	45.173134	130610.84455442429
535	3635.4136	101.31995	3736.7336	3534.0938	3401.6199	989.30743	3828.6758	441.06934	989.0	912.3	1069999	233.91203	80.50282	297.49634	-183.57745	233.91104	80.50781	313.38126	-240.89711	-235.77066	46.91828	130879.03799533844
536	3708.0457	156.65894	3864.7046	3551.3867	3908.8613	102.57473	4101.7344	3762.8118	1000.0	1000.0	1071999	234.31548	80.47625	296.84293	-176.57562	234.31508	80.47648	301.18707	-215.66858	-235.74072	45.43238	131150.0830156803
537	2781.3108	785.6059	3566.9167	1995.705	3886.743	41.95587	3949.2183	3820.5352	778.5	1000.0	1073999	234.96075	80.09378	294.34763	-200.90889	234.96086	80.09669	300.44287	-189.17574	-236.71297	47.526634	131429.780885458
538	3289.7078	379.3544	3581.8713	2753.953	3575.4739	549.5883	3942.0708	1971.2252	943.6667	952.9	1075999	235.43823	80.15654	288.8026	-170.37631	235.43755	80.161354	300.28482	-190.33807	-237.0084	45.837612	131699.2634513378
539	3631.2842	16.881226	3648.1655	3614.403	3603.0203	528.5847	4046.5356	2122.8838	1000.0	946.3	1077999	235.98886	80.24115	289.0659	-167.85321	235.98804	80.243034	301.5992	-186.30827	-237.74327	45.320683	131972.00294017792
540	3620.0842	77.32593	3697.4102	3542.7583	3261.4897	1120.3212	3892.9326	123.395256	1000.0	873.6	1079999	236.24278	80.2427	293.1377	-163.59686	236.24182	80.2436	294.30923	-194.92789	-237.58916	40.92397	132243.35229682922
541	3577.2842	25.668823	3602.9531	3551.6155	3378.5266	634.708	3715.6938	1493.9347	1000.0	1000.0	1081999	237.07918	79.196754	287.30615	-173.8736	237.07945	79.202126	294.88736	-255.24982	-238.73276	46.283485	132516.96989941597
542	3553.1245	93.17517	3646.2998	3459.9495	3269.2056	840.8727	3725.336	761.40063	1000.0	921.0	1083999	237.58572	79.0998	317.2099	-223.31123	237.58612	79.10065	294.3113	-165.4069	-239.25426	45.021427	132789.91595196724
543	3600.1675	187.83875	3788.006	3412.3286	3717.225	118.43793	3932.3206	3494.4758	1000.0	1000.0	1085999	237.8683	78.89176	303.7501	-177.49733	237.86758	78.90433	302.41293	-196.67473	-239.87656	44.743534	133068.17008399963
544	2754.225	621.3551	3375.5803	2132.87	3129.8691	1326.6248	4111.3247	329.6272	796.5	894.3	1087999	238.28793	78.85448	300.67255	-224.78688	238.2889	78.85047	289.22748	-217.01196	-239.9703	42.504524	133337.66815137863
545	3671.8691	83.04016	3754.9092	3588.8289	3055.24	1095.9071	3978.6152	940.3011	1000.0	888.9	1089999	238.9234	78.0257	298.5198	-159.65903	238.92377	78.03038	294.73862	-162.52818	-240.4264	45.146366	133612.58077788353
546	3512.0654	106.13782	3618.2031	3405.9275	3942.882	119.829315	4145.738	3696.2986	1000.0	1000.0	1091999	239.30888	77.39703	303.92337	-174.7276	239.31166	77.39292	306.3559	-152.61702	-240.87843	44.181187	133893.42745804787
547	3734.6719	42.96472	3777.6365	3691.707	3746.0703	60.986214	3833.192	3623.066	1000.0	1000.0	1093999	239.92879	76.32429	308.33047	-166.32634	239.93114	76.318115	308.01288	-176.48994	-242.04263	45.24401	134172.03752088547
548	3486.5151	91.79309	3578.3083	3394.7222	3549.975	533.2659	3903.4485	2346.7393	1000.0	930.7	1095999	240.39104	75.46752	296.38312	-217.9605	240.39185	75.4643	295.6658	-205.12358	-242.1006	48.474895	134448.54392194748
549	3710.0994	65.79712	3775.8965	3644.3022	3342.05	839.3049	3740.0203	840.24725	1000.0	922.8	1097999	240.85272	74.64743	310.726	-273.55865	240.8525	74.640045	317.42114	-180.95	-242.81197	46.210884	134721.44254541397
550	3577.57	41.4646	3619.0347	3536.1055	3501.9233	855.533	3882.6821	939.9623	1000.0	926.0	1099999	241.88039	72.81565	302.16	-190.98994	241.88055	72.82283	346.5989	-192.42218	-243.59166	42.96824	134999.4639942646
551	2526.1252	1466.2009	3652.7205	455.27826	2651.8296	1320.5715	3834.1677	145.05585	712.6667	781.5	1101999	242.16331	72.49663	294.54907	-195.31392	242.16257	72.49921	298.83185	-193.92859	-243.83615	42.845757	135264.3605644703
552	3506.1392	123.87097	3630.01	3382.268	3622.359	455.85623	3983.0964	2295.669	1000.0	961.3	1103999	242.49956	72.446205	318.8533	-194.04536	242.49821	72.45913	300.30728	-192.5493	-244.30127	43.500446	135544.86371827126
553	3535.9316	52.20752	3588.1392	3483.724	3517.2812	481.1804	3900.5142	2130.288	1000.0	958.7	1105999	243.3526	71.60549	302.70862	-257.08237	243.3532	71.604576	298.70575	-200.9211	-245.24472	41.42139	135825.70429182053
554	2377.348	1656.3914	3616.9573	36.213936	1970.5863	1275.0645	3891.2534	339.2069	673.3333	529.7	1107999	243.7373	71.7557	299.76898	-208.5236	243.73746	71.762665	302.61133	-215.29518	-245.54636	44.20347	136078.18143248558
555	3587.3064	96.78125	3684.0876	3490.5251	3148.3513	1253.0094	3993.8848	367.2809	1000.0	839.3	1109999	243.94627	72.22381	293.33615	-249.81326	243.94579	72.221176	310.5267	-245.87747	-245.7751	46.037327	136349.30429792404
556	2228.6697	1590.7168	3819.3865	637.9528	3162.7932	878.1177	3848.268	1042.0404	1000.0	889.7	1111999	244.29808	71.89286	306.29965	-221.22153	244.29782	71.89742	301.06534	-219.6596	-245.8094	44.392365	136625.50356006622
557	2738.5918	633.2802	3623.4258	2176.311	3657.0461	87.96997	3872.9976	3562.716	784.3333	1000.0	1113999	244.34824	72.294	331.8188	-228.90688	244.34726	72.30005	304.7623	-201.1158	-246.35403	45.741096	136911.75572395325
558	3674.276	17.390015	3691.6658	3656.8857	3844.4792	137.71379	3989.451	3599.4016	1000.0	1000.0	1115999	244.78667	72.13789	309.77374	-199.72758	244.78864	72.135544	299.73367	-190.53857	-246.4504	44.587578	137192.7008740902
559	3168.0024	235.72278	3403.725	2932.2795	3722.498	488.77542	3999.2083	2288.5923	893.5	958.2	1117999	245.80531	70.2944	300.45065	-193.83562	245.80222	70.29987	310.80273	-228.43922	-247.62375	43.61197	137479.52946543694
560	2278.1248	1415.682	3570.5544	307.72992	2822.6387	1770.2291	3926.8494	-2083.7578	626.0	942.9	1119999	246.31863	69.29707	305.9759	-189.50629	246.31883	69.31201	307.74207	-190.23424	-248.07574	44.8121	137763.16568946838
561	1454.1621	321.94556	1776.1077	1132.2166	3070.8152	1028.1985	3682.8057	769.02423	755.0	860.7	1121999	246.79784	67.95971	296.0181	-234.2977	246.79964	67.95322	301.13724	-222.9386	-248.24963	44.228306	138038.3793475628
562	3691.8228	8.657715	3700.4805	3683.165	3890.9207	114.08497	4047.5964	3677.1924	1000.0	994.3	1123999	247.09724	67.60761	337.69073	-193.87515	247.09468	67.61307	305.39294	-195.49706	-248.73285	42.55913	138325.06112122536
563	3723.0935	184.54102	3907.6345	3538.5525	3714.722	94.64243	3863.5503	3564.2976	1000.0	1000.0	1125999	247.92038	66.30658	303.79547	-171.67719	247.92192	66.31522	322.1366	-192.14146	-249.52509	44.195095	138610.52474975586
564	3611.963	98.63208	3710.595	3513.3308	3049.6387	1383.7827	3991.9211	-310.7223	1000.0	918.0	1127999	248.54628	65.04937	320.808	-201.68367	248.54472	65.047646	308.58862	-190.2132	-250.08427	48.50108	138892.27165460587
565	3692.5527	73.12915	3765.682	3619.4236	3915.7734	98.729195	4117.668	3731.276	1000.0	1000.0	1129999	248.94817	64.83636	299.95154	-168.31212	248.94756	64.84376	302.50922	-181.0417	-250.51013	47.94794	139183.7598669529
566	3644.7744	21.150635	3665.925	3623.6238	3753.0688	57.16857	3860.2346	3675.317	1000.0	1000.0	1131999	249.43994	64.39689	304.21478	-177.81297	249.43913	64.4038	299.80508	-192.9809	-250.93843	46.37977	139472.55298185349
567	3730.855	64.5105	3795.3655	3666.3445	3498.23	878.33777	3909.7913	877.02594	1000.0	1000.0	1133999	249.73672	64.56407	294.14322	-279.8533	249.73662	64.57485	294.7153	-275.882	-251.54726	44.57983	139762.5547399521
568	3633.8647	64.70874	3698.5735	3569.156	3637.4731	57.271317	3758.943	3570.8267	1000.0	1000.0	1135999	250.09688	64.74203	319.08362	-123.719635	250.09631	64.73871	311.17078	-129.14795	-251.69382	40.86961	140050.8086221218
569	3491.3184	28.99646	3520.315	3462.322	3866.0786	76.18539	4024.201	3786.4	1000.0	1000.0	1137999	250.59464	64.225624	299.93793	-153.57545	250.59328	64.233086	314.45474	-156.67807	-252.31471	41.611717	140342.41011285782
