Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
251	393.7051	101.60336	641.31036	196.28905	76.46154	173.12929	84.54092	322.49872	-12.586168	504000	-0.067020275	1260.5614	-0.0043498427	-837.07074	0.9132393	1.4781952e-08	9353.273345470428
252	391.43488	73.453575	497.3068	194.70386	75.69231	161.61075	81.95667	323.6514	-2.1383061	506000	-0.022459326	1217.8553	-0.004120821	-831.69775	0.91324383	-1.7166137e-08	9386.46074461937
253	380.2348	87.44951	572.51874	236.81104	74.61539	164.59169	79.1465	309.47656	7.8412895	508000	-0.1213562	1247.2053	-0.006117098	-833.4552	0.91323906	2.3841857e-09	9419.756539583206
254	377.53098	56.86437	571.3776	299.7787	72.74074	159.83646	79.88012	314.32425	-0.5527382	510000	0.039002385	973.2184	-0.004516188	-692.1027	0.9132227	3.004074e-08	9451.033821105957
255	394.3884	74.75266	558.5196	290.22464	76.42308	162.91713	78.38716	299.99857	-27.944523	512000	0.03849913	828.9688	-0.0040761456	-562.84973	0.9132143	-5.1021576e-08	9482.288778305054
256	407.75684	64.68141	562.1397	286.46625	79.6	166.09503	77.42747	309.85098	-21.488699	514000	0.06287225	1025.5339	-0.00561798	-708.64954	0.91320735	-3.4809112e-08	9514.169398784637
257	418.53165	77.48097	606.5819	303.43143	82.208336	168.96404	81.61975	317.93802	-31.220507	516000	-0.056043893	1072.284	-0.0024810769	-734.94006	0.91321534	-1.1444092e-08	9547.896478414536
258	406.83636	96.04357	740.43256	221.229	78.96	171.53395	81.75265	325.9262	6.1935253	518000	0.0778355	1358.1942	-0.005117327	-925.4723	0.9132088	-1.9550324e-08	9580.652877569199
259	393.43475	69.819466	590.1692	269.7844	76.19231	165.94421	83.847145	331.6484	2.13942	520000	-0.029145911	1091.4647	-0.0040073395	-809.61536	0.9132106	-5.1021576e-08	9613.842501163483
260	406.17297	100.16301	649.02	227.5372	79.48	169.62025	80.53312	320.02277	5.438127	522000	0.10069408	1691.0583	-0.004677847	-1123.2325	0.91321284	2.193451e-08	9647.376582860947
261	429.37225	75.2744	595.79346	309.49258	84.21739	164.53146	79.96186	306.09518	-53.011948	524000	0.17286928	1329.6868	-0.004903719	-980.65686	0.91322476	-3.71933e-08	9680.124839782715
262	381.0821	85.00299	606.3774	269.28806	72.333336	173.43953	84.33766	322.82016	3.893197	526000	-0.012301857	1283.6573	-0.0033651497	-906.9468	0.9132631	-7.629395e-09	9713.452875375748
263	381.06927	51.53022	502.36835	321.1767	73.0	164.09329	79.59245	311.753	-4.6379576	528000	-0.017098224	1037.8826	-0.0039796196	-760.0845	0.9132839	-4.386902e-08	9746.235567808151
264	367.6959	49.55777	466.42883	280.81818	69.92857	155.37872	76.94967	301.73108	-7.0683284	530000	-0.034505185	699.92944	-0.0053906925	-475.08502	0.9133069	-1.9073486e-08	9778.71436548233
265	386.7721	78.762566	565.82806	234.40427	75.38461	163.07726	75.132484	295.5742	-5.795657	532000	-0.001160542	1237.6917	-0.003938494	-787.4606	0.9133229	2.3841857e-09	9810.340995311737
266	376.26215	86.02265	594.5207	211.02908	72.37037	165.39706	80.998795	304.15012	1.0433984	534000	0.012866735	1240.647	-0.005159978	-853.08264	0.9133364	2.6702882e-08	9841.784883737564
267	374.03574	64.7664	479.03326	248.18028	72.37037	166.82222	80.743645	318.1693	-27.925774	536000	-0.04335185	1223.4954	-0.0053283535	-899.9951	0.913351	-3.004074e-08	9874.913574695587
268	402.83063	102.389824	651.93774	272.13907	76.92	156.86801	77.49687	300.47653	-20.069683	538000	-0.049895715	1711.8834	-0.0052772164	-1226.8146	0.913357	1.4781952e-08	9908.176136493683
269	388.38837	68.05603	599.25116	280.35574	74.65385	169.31894	85.84999	309.11716	-32.11213	540000	-0.022213291	986.07404	-0.0049197227	-718.9215	0.91335744	-6.6757204e-09	9941.256308794022
270	385.87448	80.714195	589.2932	282.59567	74.03704	164.03346	77.55245	305.13324	-7.219945	542000	-0.007825128	1272.8909	-0.004399106	-876.2013	0.91335744	-1.0490417e-08	9973.753004074097
271	397.71024	75.64422	548.9451	239.06491	76.76923	168.56993	78.57425	305.38992	-15.917592	544000	-0.0887512	1412.4089	-0.0047279373	-979.6396	0.9133581	-6.198883e-09	10006.56465435028
272	380.55984	78.19849	583.3639	232.39478	72.62963	165.38557	81.63601	313.02643	-9.044306	546000	0.103846475	1021.18304	-0.003598839	-663.1587	0.91334516	6.389618e-08	10039.362351179123
273	382.46448	78.127174	685.50165	298.95438	72.666664	157.80946	76.981834	301.52618	-9.568999	548000	-0.06110784	1409.3513	-0.0039758645	-1069.2341	0.91334456	4.005432e-08	10072.50338768959
274	383.7277	69.49464	553.8176	260.8761	74.88461	172.12762	80.78473	316.4603	2.733645	550000	0.08622774	1558.5187	-0.0047045574	-1244.3209	0.9133406	1.4781952e-08	10105.041017532349
275	405.5669	80.66618	673.79865	292.3032	76.30769	162.01625	78.93206	316.74033	-3.997581	552000	-0.014593873	1088.3181	-0.0046639424	-708.385	0.91334015	5.1498414e-08	10136.70878624916
276	379.80377	61.9274	574.58655	247.64114	74.03704	168.17183	83.947845	310.44733	-17.480942	554000	0.01007368	1030.92	-0.0038656113	-769.7238	0.9133491	4.529953e-08	10168.657045125961
277	411.012	86.773796	707.2167	300.40997	79.36	167.11626	75.76819	293.62857	-6.051357	556000	0.09442291	1088.5562	-0.0048740134	-759.70416	0.913349	-1.0490417e-08	10201.161479234695
278	387.4248	75.41451	569.9995	272.77588	75.42308	163.40834	82.876625	329.32016	-34.35867	558000	-0.015753351	1044.1438	-0.004599232	-743.12976	0.91336393	-5.1021576e-08	10234.1576359272
279	369.23074	47.785183	504.67075	249.03864	70.75	160.1129	78.01033	313.968	-26.835352	560000	-0.07902149	794.1009	-0.005065553	-583.3174	0.91336906	-3.0994414e-08	10267.422533273697
280	408.88992	81.23232	607.49725	285.44836	77.88	164.50656	74.86808	305.5151	-21.279644	562000	0.023745026	1148.3766	-0.0031817146	-813.3856	0.9133749	5.722046e-09	10300.790584087372
281	423.20596	79.232376	563.3254	249.75542	81.791664	169.32135	83.000114	310.81918	-20.567766	564000	-0.0067924545	1176.863	-0.005008062	-835.5611	0.9133758	4.720688e-08	10334.153727531433
282	390.51642	68.13189	602.1337	263.87988	74.65385	174.00957	82.66275	319.55923	-7.947731	566000	-0.026009407	947.24	-0.0051344894	-661.9053	0.9133782	4.1007997e-08	10367.553673028946
283	393.82263	85.708275	650.52374	277.36673	75.0	164.5935	79.03574	322.44714	5.0545077	568000	0.014521486	1151.1117	-0.004942191	-821.76917	0.91337717	4.482269e-08	10400.894043445587
284	399.00653	62.789913	614.0089	319.09595	76.92	167.95955	83.03574	315.35855	-5.180548	570000	0.020663466	988.4367	-0.0039492436	-660.8838	0.91337955	6.532669e-08	10433.976948738098
285	405.28055	83.835205	661.3005	263.0757	76.84615	169.82329	77.77627	307.45117	4.2660403	572000	0.0075092935	1064.7428	-0.004054771	-716.6406	0.9133834	0.0	10466.164722204208
286	396.63483	76.00195	626.17206	299.01596	76.5	165.45692	82.27915	317.30112	-5.8639483	574000	0.024480682	940.1248	-0.0046272166	-658.1649	0.9133854	2.3841857e-09	10497.340300559998
287	407.60587	50.410923	533.7075	327.47556	78.84	168.7261	83.10067	315.86676	-1.490005	576000	-0.01586164	718.1338	-0.004390374	-545.4778	0.9133953	2.9087067e-08	10529.102546930313
288	402.12927	78.97221	632.26855	305.86484	78.16	169.21265	81.08145	311.70367	0.06512785	578000	0.019065628	1039.1873	-0.0044991523	-706.1213	0.9133958	-6.198883e-09	10561.728754758835
289	386.34485	55.500076	480.74365	287.4115	75.80769	167.84656	82.99456	314.4465	-12.430724	580000	0.08319048	952.3013	-0.004384123	-700.95935	0.91340244	-2.336502e-08	10595.104761838913
290	405.30304	64.897766	583.7903	306.626	78.8	159.11452	76.484795	311.12326	-15.677374	582000	0.01042013	995.5467	-0.0048185843	-728.316	0.91341627	1.4305115e-09	10627.904371023178
291	389.56796	72.61898	666.9421	252.51088	73.59259	164.23207	81.091095	312.69186	9.915443	584000	-0.072213955	844.6145	-0.0044887364	-539.8967	0.9134297	4.4345857e-08	10661.17783331871
292	409.31366	103.950806	790.9035	287.84482	78.36	170.89006	81.36726	317.51147	-16.927536	586000	0.13306686	1284.828	-0.0053833425	-828.6992	0.91343296	-2.8610229e-08	10694.392888069153
293	385.42035	70.861206	512.5586	231.46414	74.53846	167.60013	84.412636	325.38126	-14.436959	588000	-0.006494368	1554.4839	-0.0045295	-1212.2925	0.9134576	4.053116e-08	10727.892975568771
294	407.54993	78.938324	667.5483	302.98975	78.88	165.18753	75.70722	316.55255	6.4461803	590000	-0.035855465	1113.5524	-0.0047298707	-827.3662	0.91346616	-3.3378602e-09	10760.601051807404
295	375.40308	78.29808	586.82245	264.80573	73.666664	165.39026	80.249245	313.4947	-10.345001	592000	-0.009536938	1166.9576	-0.0028915508	-827.8697	0.9134803	-1.3828277e-08	10793.639149665833
296	408.52182	96.41	687.3095	286.30936	79.708336	160.68944	77.730385	310.29248	-8.919586	594000	0.03975953	1954.4191	-0.0046183616	-1455.9181	0.9134889	-5.3405763e-08	10825.785476446152
297	381.4227	55.363956	534.63257	291.9406	74.30769	168.5165	82.024284	315.9016	-11.347446	596000	0.028314773	1180.9307	-0.003338961	-926.5826	0.9135058	-1.3828277e-08	10857.612909317017
298	383.59503	67.945465	545.46814	280.3926	75.07692	159.86432	78.29075	308.97208	-4.956292	598000	0.007724885	1048.1252	-0.0044298703	-752.7441	0.9135179	2.4795533e-08	10890.021184921265
299	404.75876	74.13473	569.1262	241.52432	79.24	158.26816	79.98185	308.92728	-18.512466	600000	-0.049993094	1048.3657	-0.004405491	-727.5464	0.9135312	3.4809112e-08	10922.357836008072
300	412.02148	109.866394	690.08167	234.5396	81.608696	170.73483	78.72611	318.8515	-14.206083	602000	-0.006994647	1870.5322	-0.0038011568	-1350.0403	0.91354156	1.5735626e-08	10954.896982908249
301	387.12637	80.540184	581.7224	266.0752	76.04	165.55086	82.0683	331.0379	4.428765	604000	0.040089663	1712.3773	-0.004272923	-1236.8049	0.91355103	-3.051758e-08	10987.7417242527
302	386.43732	63.50324	548.9769	267.5828	74.0	165.39516	81.69612	323.37802	-4.936306	606000	0.015652657	1053.7402	-0.005573515	-717.14087	0.91355205	2.4318695e-08	11020.448991537094
303	390.35568	60.33846	509.82584	302.46222	75.92308	167.40012	78.21507	308.49457	-19.769215	608000	-0.0489097	1005.2991	-0.0058229603	-730.0647	0.9135645	-3.1471252e-08	11053.968461036682
304	441.08844	103.26449	765.0075	291.5866	85.434784	166.69875	77.67267	302.48892	-22.721485	610000	-0.028390616	1522.9725	-0.0042882375	-1103.5149	0.91356695	-6.6757204e-09	11087.514696121216
305	397.1091	66.32008	589.7505	296.78418	77.2	170.64748	87.938614	337.1291	-11.292151	612000	-0.05878613	1151.2104	-0.0051141307	-850.61646	0.91357154	1.001358e-08	11120.449486732483
306	398.47546	64.295204	583.7024	296.23514	77.64	163.28374	78.43638	304.7009	3.1206203	614000	-0.037211638	838.92175	-0.0038355738	-552.93054	0.9135613	1.859665e-08	11152.624398231506
307	401.19968	80.85078	592.10974	247.72615	77.84	166.05774	80.3847	311.7891	-9.810091	616000	-0.050871003	1304.687	-0.00473487	-880.0214	0.9135523	-1.4305114e-08	11184.21693778038
308	386.34668	68.39355	650.78864	281.85248	75.03846	166.00084	79.2174	308.52692	3.9916306	618000	0.052058164	926.7161	-0.0037700944	-631.04016	0.9135392	2.5272369e-08	11215.917022228241
309	435.101	100.88928	711.315	299.20715	85.434784	170.38995	80.58726	309.42834	-15.827222	620000	-0.06517222	1509.3125	-0.0042981654	-973.1417	0.91353154	-1.7166137e-08	11249.63265490532
310	424.2796	85.480156	712.75916	303.8988	83.26087	173.34285	83.71386	322.30423	-28.313759	622000	-0.03586069	1215.4843	-0.0039269254	-833.0488	0.91351676	-5.3405763e-08	11283.253432512283
311	382.4652	56.77379	497.73373	299.09442	74.19231	171.46887	82.17657	321.05933	-9.826338	624000	0.021763451	956.9644	-0.0040065274	-730.6168	0.9134992	4.2915342e-09	11316.338698863983
312	405.31723	86.90082	637.8606	286.1775	77.04	164.75081	79.85943	308.25693	-9.908066	626000	0.038585976	999.31555	-0.0045435503	-598.42236	0.91348803	9.536744e-10	11349.413919687271
313	415.79202	76.54573	595.24854	274.64453	79.96	170.6091	79.442116	311.48804	4.9481096	628000	0.018214878	1057.4484	-0.0048779855	-733.546	0.91348004	2.2411346e-08	11382.777142763138
314	395.7726	56.238747	543.9927	323.18704	77.24	167.1021	83.5017	326.027	-21.105068	630000	-0.034148593	693.0589	-0.00445484	-487.17368	0.913477	-1.3828277e-08	11416.436151504517
315	405.8238	69.15928	532.0263	254.18874	79.8	165.34224	80.28641	316.61716	-7.849295	632000	-0.07652342	782.0996	-0.005044192	-504.59616	0.91346866	2.4795533e-08	11449.292514324188
316	394.55316	70.37292	625.4901	276.15198	75.76923	162.63046	81.34472	311.71472	-15.07679	634000	0.031061843	926.7005	-0.004801005	-638.00226	0.9134562	3.862381e-08	11482.281150579453
317	417.77408	97.481155	696.1326	333.8274	81.0	167.95685	79.00682	323.02267	0.75629187	636000	-0.055491738	1341.9559	-0.003963854	-923.41077	0.913445	-1.4305115e-09	11514.88031578064
318	405.52347	61.096283	525.38403	314.42145	79.0	172.37659	83.85376	322.00867	-7.321418	638000	-0.075143605	782.83057	-0.004285969	-568.4547	0.9134286	-3.3378602e-09	11546.94088935852
319	387.3787	61.759342	589.2507	273.2383	74.84615	167.82079	78.66977	303.85114	2.5869203	640000	0.085983306	727.7604	-0.004780978	-479.61734	0.91340834	4.2438508e-08	11580.4122672081
320	413.14	77.847626	636.1832	272.73398	79.8	169.90738	82.019806	308.7366	-10.463005	642000	-0.026014574	854.7965	-0.004545063	-555.68445	0.9134015	-5.2452087e-09	11614.212845563889
321	406.5075	67.059715	575.50006	281.18384	78.32	163.00447	78.409966	305.88992	-5.1430874	644000	0.026859127	1094.664	-0.00432384	-802.8652	0.9133857	1.3828277e-08	11646.926436185837
322	424.22867	55.898376	581.55914	315.37704	81.041664	175.41881	82.704765	305.1204	4.102646	646000	-0.0007966361	840.52625	-0.0039061937	-568.9236	0.9133781	2.0503998e-08	11680.320400476456
323	439.71204	87.64744	661.1153	315.61725	85.13043	169.71416	81.36305	318.13943	-4.490564	648000	-0.10680542	1323.8003	-0.004176162	-948.86487	0.91337097	1.2397766e-08	11713.717149496078
324	413.08246	92.5675	633.68536	288.1825	81.13043	177.85884	86.1284	321.6813	1.7717757	650000	0.07410725	1287.3978	-0.0050751716	-865.61786	0.91335255	8.106232e-09	11747.30322098732
325	458.01096	70.62099	585.70294	342.8803	86.681816	182.769	82.25423	326.96042	-10.333049	652000	-0.046964385	1029.0437	-0.0035314187	-755.54297	0.91334814	6.151199e-08	11780.89291381836
326	423.08972	77.94206	583.3408	291.0134	80.583336	184.45856	87.92428	331.43784	2.1526313	654000	0.039759286	1089.8342	-0.0034689195	-792.7128	0.9133371	-1.3828277e-08	11814.24948477745
327	394.2959	48.533234	548.75543	315.39233	73.76923	168.96625	81.56383	324.5751	9.321353	656000	0.101222396	649.03	-0.004124142	-413.27252	0.9133335	-9.059906e-09	11846.500828266144
328	383.58066	54.796013	473.8816	268.32742	73.03704	174.84604	82.69128	313.53207	9.8098955	658000	-0.04685482	801.8305	-0.0034593418	-592.24207	0.91333705	-1.3351441e-08	11877.634753227234
329	424.81314	71.74865	578.64404	278.2218	81.875	161.35802	74.32075	299.83228	-4.1186156	660000	0.014918083	1040.6368	-0.005077092	-741.4008	0.91333735	-1.3828277e-08	11910.35553407669
330	377.0272	60.906776	569.7132	300.3632	71.14286	170.52701	84.59214	322.56558	7.5400906	662000	0.10849689	714.3487	-0.004741378	-470.9245	0.91333705	4.2915342e-09	11943.658284425735
331	410.01398	72.9959	565.08704	285.2569	78.92	166.42259	78.151474	297.46478	-5.4361024	664000	0.10598098	743.28625	-0.00406719	-489.51105	0.9133501	-2.9087067e-08	11977.029148578644
332	400.04266	77.54784	626.7913	268.72025	76.07692	165.30905	81.26759	303.13452	-14.325088	666000	-0.0539407	892.17804	-0.003803786	-552.6267	0.91337854	1.4305115e-09	12008.770751476288
333	395.0371	58.616135	516.29736	285.8542	76.46154	170.00897	80.92741	306.04346	3.8278656	668000	0.048075765	843.08795	-0.0053061135	-597.2601	0.9133906	-1.7642975e-08	12038.693135023117
334	425.25412	89.17218	641.25995	279.9538	82.083336	168.67543	79.30386	318.8357	1.9527535	670000	-0.08579388	1044.1517	-0.0042414963	-683.4753	0.91341543	2.9563903e-08	12070.67563009262
335	419.7517	96.981125	609.2885	296.43994	80.875	174.7863	83.08374	317.7921	0.24017143	672000	-0.003822145	1107.8859	-0.0036939383	-693.9753	0.9134168	8.5830685e-09	12102.852753400803
336	421.25992	65.630745	566.41437	303.82	81.041664	174.42035	82.69735	315.49542	-10.383652	674000	-0.061129678	860.00946	-0.0043011867	-577.0232	0.91342384	-1.6212464e-08	12135.72231912613
337	399.14243	72.51924	631.7632	319.23212	77.84	166.74176	83.76439	301.58493	-6.797105	676000	-0.010056854	837.75037	-0.0042859633	-546.4944	0.91342515	3.9577483e-08	12168.036866903305
338	417.84683	74.29552	565.65314	286.9125	81.0	169.86513	81.922356	302.91714	-17.142035	678000	-0.018532068	872.7967	-0.0048323087	-589.1105	0.9134254	-1.66893e-08	12196.49542093277
339	376.373	48.920223	506.90454	279.76016	73.18519	164.60555	82.929886	308.54663	0.79746056	680000	-0.034868713	801.4801	-0.0039493106	-594.4979	0.91342354	3.8146974e-09	12228.328865289688
340	415.71915	86.60433	697.2356	291.26303	82.458336	157.79805	75.31673	292.83377	-21.69802	682000	0.026829727	1463.5269	-0.0047538634	-1061.328	0.91341186	5.4359436e-08	12257.89309835434
341	417.9767	55.65267	512.6672	319.94235	79.56	172.11409	83.22721	313.89426	7.953989	684000	-0.06642919	732.0647	-0.003912352	-496.03317	0.91341245	-3.1471252e-08	12287.829549312592
342	403.08286	55.911243	493.60175	281.67102	77.56	170.0963	81.43572	319.04562	-12.503066	686000	0.027387958	604.98364	-0.004325891	-398.97638	0.91340315	-1.4305115e-09	12320.21291923523
343	385.56418	53.36738	511.9818	298.94693	74.92308	161.07991	79.71076	301.46133	-6.8668475	688000	0.002677344	651.70667	-0.003495722	-422.2682	0.91339386	4.768372e-10	12353.680880069733
344	454.8782	102.63003	721.3668	320.4366	88.40909	166.6166	75.386375	301.31323	6.260011	690000	-0.1169007	1612.089	-0.0047615618	-1209.0249	0.9133889	8.5830685e-09	12386.556579113007
345	375.44836	55.71367	480.1607	261.57367	73.25926	172.15121	87.27518	326.18906	-5.492446	692000	0.08789804	1165.8784	-0.0030662566	-928.5908	0.91337234	3.71933e-08	12419.005061388016
346	414.8724	85.82499	580.11646	296.09653	80.916664	165.03384	79.79962	303.3758	-16.165354	694000	-0.038379107	1122.3696	-0.004036024	-766.75085	0.9133603	4.1007997e-08	12452.086060285568
347	419.24796	86.056076	603.1915	303.45016	82.208336	176.60043	83.50995	330.16058	4.344072	696000	0.050510697	940.21204	-0.00391813	-629.5823	0.913357	4.148483e-08	12484.033019781113
348	399.18094	67.95566	528.3056	270.7325	77.16	164.13301	85.28785	325.41907	-46.84673	698000	-0.05487241	919.9699	-0.005047623	-660.35596	0.91334945	-8.106232e-09	12515.509160518646
349	410.36902	90.699036	712.5983	307.88782	79.52	169.12025	79.7317	303.52795	1.3647995	700000	0.079926856	1094.558	-0.003491059	-740.3452	0.9133403	-1.859665e-08	12546.93683886528
350	381.67337	60.62468	488.45038	265.82443	72.666664	167.92844	83.98207	319.43823	0.34682465	702000	-0.04124396	825.414	-0.0041454285	-563.1727	0.9133417	2.4318695e-08	12580.24504852295
351	417.63803	84.03045	641.8891	257.4563	81.25	168.79791	80.012856	311.1483	-7.0392823	704000	-0.10777282	867.0131	-0.004398294	-565.6543	0.9133377	5.9604645e-08	12613.715975999832
352	425.18573	98.2811	633.1153	253.14536	83.13043	172.14062	82.1306	315.17853	-7.6652417	706000	-0.07254741	1373.1569	-0.0048467144	-904.2522	0.9133214	-2.8610229e-08	12646.801172494888
353	415.27118	90.8526	646.7854	307.87103	80.0	175.96228	87.17245	317.45575	-2.3503213	708000	0.045245055	1224.1093	-0.004520286	-856.79443	0.9132993	-2.7656554e-08	12679.98422551155
354	405.20755	97.16219	708.15045	298.03668	77.76	168.66037	81.74185	314.44614	0.9340439	710000	-0.01778739	942.3587	-0.004992841	-652.1456	0.91328436	-1.6212464e-08	12713.22246146202
355	376.8075	51.818127	510.54272	241.19025	73.111115	165.70023	85.39919	323.4214	-9.076117	712000	-0.078882985	1179.3452	-0.0032062903	-926.8628	0.9132709	-3.3378602e-09	12746.49704694748
356	424.5729	86.87468	576.7301	257.72012	83.125	170.68831	79.334885	301.48236	0.42087507	714000	0.08778531	1081.9199	-0.0043287203	-780.07495	0.9132489	1.5735626e-08	12780.35341501236
357	413.78363	89.6294	705.5468	295.27698	79.72	170.92229	81.66196	317.13147	-1.5894423	716000	0.03801145	1080.9098	-0.004868325	-751.47516	0.9132384	-2.6226044e-08	12813.12159705162
358	411.30142	109.97704	862.3034	252.07027	79.666664	176.96475	84.283745	321.73917	-16.100552	718000	-0.12233399	1689.4167	-0.003970459	-1130.2563	0.9132309	4.7683717e-08	12844.59673333168
359	406.98563	95.97296	759.11237	293.51523	79.6	164.49504	84.747856	322.96368	-12.331323	720000	0.12004973	1572.1061	-0.0025782958	-1175.9664	0.9132128	-2.7656554e-08	12876.500954389572
360	412.2553	66.89363	561.87897	283.94708	79.24	170.41513	82.60263	333.85693	-2.2122269	722000	0.0240878	1140.817	-0.0038936809	-847.4208	0.91321343	1.0967255e-08	12909.009014606476
361	418.31186	84.68153	639.9362	313.65265	79.583336	172.48679	82.70756	310.73422	-11.861662	724000	-0.109443456	879.48346	-0.0043352097	-559.0452	0.91321176	4.2915342e-09	12942.492898464203
362	423.50623	81.58764	560.5651	243.08388	80.75	168.56674	79.835236	315.08374	-0.043205738	726000	-0.058168598	1161.4031	-0.0052556023	-838.9122	0.91320026	1.9073487e-09	12975.556743621826
363	413.19418	67.951096	630.9167	291.21228	78.44	178.23528	87.37834	310.89783	-33.06742	728000	-0.0072802785	909.62854	-0.004170649	-621.8452	0.9131812	-2.861023e-09	13008.772877931595
364	446.07245	108.98776	822.7028	284.59415	85.434784	183.18106	82.59635	316.43347	-13.574467	730000	0.15776056	1217.3295	-0.005030051	-797.4645	0.91316473	3.8146972e-08	13041.989097356796
365	385.69006	72.27022	587.1927	183.07063	75.23077	172.77252	87.89405	327.73917	-8.956103	732000	-0.03973382	1195.6743	-0.0035142377	-882.16174	0.9131717	1.9073486e-08	13074.648231267929
366	405.1491	68.770386	543.7768	247.48813	78.8	163.87694	81.41353	305.56097	-19.196627	734000	-0.16833302	971.0851	-0.0046423376	-674.2874	0.91316754	-4.768372e-10	13107.875675201416
367	397.47174	67.96756	535.39594	293.8756	75.73077	165.91156	80.68128	317.72498	-1.2212601	736000	-0.00042574643	764.6488	-0.004103766	-496.74612	0.91314554	-6.103516e-08	13141.136702299118
368	406.46625	71.06114	533.44104	286.36154	78.0	167.83638	80.24705	317.74246	-0.8629894	738000	-0.0041381214	864.59283	-0.0042353133	-547.01483	0.9131295	-4.768372e-10	13173.36890077591
369	422.1205	84.82818	689.2598	276.74506	80.916664	173.90747	81.06074	310.728	-8.357266	740000	0.06394616	995.6641	-0.0039940923	-655.1399	0.9131145	7.152557e-09	13205.70089507103
370	396.6529	68.28117	566.36163	279.70764	76.68	168.14584	82.44082	317.51718	-14.416103	742000	0.07255334	824.6994	-0.004216738	-587.1004	0.91310406	2.002716e-08	13237.54896903038
371	406.35696	80.91877	653.0827	268.74002	79.68	163.3755	81.28793	303.96835	-6.3945913	744000	0.025013039	964.8981	-0.0045390725	-652.51306	0.91310513	-1.4305114e-08	13270.112857580185
372	417.17917	70.11463	648.11957	307.37198	81.583336	168.75327	84.33216	322.4136	-7.527394	746000	0.010545027	901.611	-0.0044151074	-604.9043	0.9131064	3.576279e-08	13303.624287128448
373	423.52713	94.93702	628.3611	267.70966	82.875	168.57906	81.7905	307.80948	-5.2228994	748000	0.0257929	1463.6083	-0.0046522245	-1010.57465	0.91311383	-3.4332274e-08	13336.513136386871
374	420.755	78.02791	670.8517	309.4844	81.333336	180.90118	84.78969	321.15656	-5.8333077	750000	0.052374963	1142.7793	-0.0035166256	-801.3854	0.9131184	-7.677078e-08	13369.892637968063
375	436.97073	78.091835	597.8823	277.44598	84.04348	179.65794	80.941086	317.23416	9.801336	752000	-0.0116208345	1026.5133	-0.004430622	-687.9227	0.91313106	-5.2452087e-09	13402.83098769188
376	453.7907	77.72649	666.4427	326.57532	89.59091	173.16245	86.52295	330.61624	-16.102867	754000	0.06604178	1815.0028	-0.0050435923	-1482.8318	0.91314316	-3.1471252e-08	13435.065192937851
377	404.29907	72.02492	507.98236	266.512	78.92	183.64	87.5144	325.52393	-2.9097776	756000	-0.03682006	1461.2552	-0.0044200197	-1151.7102	0.9131573	-1.9073487e-09	13468.556617736816
378	404.85263	102.423584	748.2924	278.43127	78.56	170.44875	82.42478	312.91425	3.726883	758000	0.022117684	1103.4375	-0.0039918814	-631.4197	0.91316926	5.2452087e-08	13501.73876786232
379	402.01355	79.151	567.1083	256.3435	76.6	166.7685	80.58488	337.09253	1.452465	760000	-0.037919596	1065.3147	-0.0036819503	-710.9971	0.91318065	6.532669e-08	13534.197868585587
380	405.8937	67.41011	530.0459	310.32394	78.16	174.37477	79.66324	306.87173	-7.6042943	762000	0.03719073	892.17535	-0.004022252	-631.00574	0.91318876	-6.198883e-09	13565.82458615303
381	431.61255	85.12609	686.3418	299.91772	82.416664	173.02538	82.750114	306.33243	-22.127789	764000	0.010146365	1020.66113	-0.0047039874	-653.67365	0.91319764	9.059906e-09	13596.944742679596
382	405.54	86.38131	707.915	271.40067	78.92	171.044	83.50298	344.36353	-11.3094635	766000	-0.04195588	1155.0477	-0.004573129	-818.14905	0.9132061	-5.7697296e-08	13629.797418355942
383	416.47266	64.59289	542.662	318.74493	82.291664	171.22629	86.21415	330.51413	-10.60343	768000	0.015394703	902.8413	-0.004793643	-638.54004	0.9132087	-8.106232e-09	13662.700490474701
384	431.70316	75.99158	664.301	288.94904	84.08696	172.97977	80.93863	316.18192	-27.331007	770000	0.04526032	881.41437	-0.005689867	-541.77673	0.9132183	5.9127807e-08	13695.516795635223
385	429.6367	115.1396	727.8529	236.48769	85.347824	175.9208	86.84837	320.5128	-4.436252	772000	-0.048355874	1592.7798	-0.0039776526	-1017.5523	0.9132275	3.71933e-08	13727.305906057358
386	431.98386	82.9149	699.0244	339.0359	84.347824	171.8077	80.54216	331.89468	0.32567215	774000	-0.114515685	1154.1178	-0.0041269884	-825.6886	0.91323334	-1.4305114e-08	13760.514558076859
387	396.8793	74.87121	625.08167	283.91916	77.76	177.93636	86.60305	324.64087	-5.127381	776000	-0.030957794	1062.7721	-0.0049605276	-741.9974	0.9132222	3.385544e-08	13793.350274562836
388	427.8387	76.58229	578.0296	308.708	82.708336	166.2357	80.371185	307.50433	4.548273	778000	0.12587608	913.7851	-0.0044026375	-659.36633	0.9132077	-2.5749207e-08	13826.12285733223
389	439.51266	85.45813	589.2048	305.7152	84.82609	183.3736	83.19508	320.2474	0.19985628	780000	0.06945889	990.3604	-0.004822761	-671.68823	0.91321194	3.194809e-08	13859.156910896301
