Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
193	3302.5273	12.505981	3315.0332	3290.0212	3345.952	2.7501526	3351.33	3342.3188	1000.0	1000.0	385999	291.00443	60.598244	364.20114	-143.78993	291.00308	60.605526	353.23474	-128.12137	-0.040928114	2.0182698	25.593155	-9.720869	-291.32074	21.793327	47807.96519231796
194	3313.787	6.84021	3320.6274	3306.947	3196.7485	3.0274694	3201.003	3191.7502	1000.0	1000.0	387999	291.42175	60.487392	373.08185	-137.42075	291.42133	60.506226	374.3582	-140.53143	-0.063859835	1.9962474	30.034382	-10.098262	-291.68076	19.926407	47982.374185323715
195	3298.711	21.72876	3320.4397	3276.9822	3306.1555	5.161161	3314.7026	3297.1807	1000.0	1000.0	389999	291.97107	60.356373	351.3521	-89.40004	291.97113	60.35842	351.31256	-88.45708	-0.10026379	2.0014956	26.51784	-11.345973	-292.25507	17.616636	48156.87226366997
196	3304.0674	5.4780273	3309.5454	3298.5894	3352.317	2.4269397	3355.8396	3347.3643	1000.0	1000.0	391999	292.2169	60.637802	352.4669	-77.72617	292.2172	60.636707	352.2062	-74.94935	-0.1439556	1.9913988	23.2623	-10.683792	-292.47635	15.734859	48324.38570165634
197	3306.0	0.3721924	3306.3723	3305.628	3371.1406	2.1991136	3374.4033	3367.7922	1000.0	1000.0	393999	292.7159	60.358116	352.6793	-86.559784	292.7155	60.369564	351.7319	-83.50108	-0.103374034	2.0011737	48.63893	-9.81757	-292.977	20.370653	48488.88333773613
198	3307.3577	35.280518	3342.6382	3272.0771	3305.8892	2.2498817	3310.6406	3301.116	1000.0	1000.0	395999	292.88174	60.72561	361.93433	-90.16124	292.87997	60.732986	352.6675	-123.38381	-0.07052578	2.0003383	32.252895	-10.875954	-293.17075	18.86966	48653.84732341766
199	3322.6987	41.730957	3364.4297	3280.9678	3336.4968	3.7271388	3342.7366	3330.649	1000.0	1000.0	397999	293.54578	60.614704	353.7538	-134.51462	293.54773	60.62205	354.24393	-87.23011	-0.055351514	2.030126	23.76761	-9.778454	-293.8835	19.327223	48822.08310985565
200	3320.1887	18.865234	3339.054	3301.3235	3414.266	3.1459417	3420.1965	3410.7312	1000.0	1000.0	399999	294.07675	60.413345	355.65857	-132.80597	294.07623	60.42407	353.13306	-241.29752	-0.06052206	2.064408	54.17286	-10.02091	-294.34338	20.837679	48982.303233623505
201	3356.4902	9.501709	3365.992	3346.9885	3287.552	0.9841248	3289.3113	3286.0857	1000.0	1000.0	401999	294.63348	59.99157	353.0148	-222.07253	294.63232	59.998283	353.602	-108.08287	-0.10030989	2.0109837	42.47312	-10.675511	-294.86548	14.777851	49145.8499352932
202	3313.9644	19.981934	3333.9463	3293.9824	3400.6711	2.1568742	3403.696	3396.7087	1000.0	1000.0	403999	294.51187	60.51425	353.76022	-83.72031	294.51285	60.51117	352.8516	-99.794106	-0.07786784	2.020244	25.185379	-11.132671	-294.78806	17.034992	49309.140114068985
203	3357.2307	6.177246	3363.408	3351.0535	3424.1719	1.3176156	3426.9639	3422.761	1000.0	1000.0	405999	294.7947	60.12589	355.0074	-140.54082	294.79492	60.13908	353.30023	-85.574486	-0.042925913	2.0320535	21.32122	-10.234803	-295.0669	21.318687	49476.68406200409
204	3315.3284	0.23754883	3315.566	3315.0908	3393.816	1.8479905	3397.6077	3391.5208	1000.0	1000.0	407999	295.05045	59.740128	354.17673	-124.806885	295.05084	59.74303	354.7142	-90.89768	-0.07073169	2.0336027	26.079443	-11.2163105	-295.3135	18.354609	49641.39013004303
205	3343.3945	16.797852	3360.1924	3326.5967	3226.9673	10.194882	3240.011	3207.0916	1000.0	1000.0	409999	295.4055	59.86441	354.814	-81.573425	295.40445	59.883865	354.37622	-110.85506	-0.05247004	2.0593364	28.630142	-11.288638	-295.6948	21.8389	49811.840220451355
206	3347.5872	5.611328	3353.1985	3341.9758	3377.3804	0.957	3378.4387	3375.7432	1000.0	1000.0	411999	295.5909	59.91537	353.84088	-117.38672	295.5919	59.91475	355.2544	-186.15338	-0.055230327	2.0611608	32.49388	-11.304541	-295.86685	19.153105	49988.95371890068
207	2551.8992	740.61786	3292.517	1811.2814	3373.6821	1.5639833	3376.3079	3371.6814	785.5	1000.0	413999	295.8207	59.529842	353.63748	-93.693695	295.82092	59.53375	352.7471	-120.54717	-0.08492674	1.9699693	20.929665	-11.751976	-296.07477	17.729704	50167.059886455536
208	3389.377	10.518188	3399.895	3378.8586	3301.121	1.8825904	3304.2024	3297.8867	1000.0	1000.0	415999	296.28857	59.28418	354.5514	-134.26193	296.2878	59.289204	354.81393	-99.30132	-0.0697637	2.0149648	40.179745	-10.214154	-296.5493	19.471912	50342.371618270874
209	3367.7139	14.01709	3381.731	3353.6968	3454.0574	4.120013	3458.5889	3446.4395	1000.0	1000.0	417999	296.54465	59.516922	355.12488	-103.79479	296.5454	59.513405	355.70847	-96.60796	-0.096066475	2.0425615	103.19372	-10.38093	-296.82538	22.407051	50516.96600866318
210	3421.6162	1.8577881	3423.474	3419.7585	3323.4897	2.0070677	3326.1877	3319.333	1000.0	1000.0	419999	296.59732	59.212128	356.40543	-142.26201	296.5983	59.20148	355.18256	-70.44415	-0.0684314	2.0351706	22.293646	-11.377255	-296.8566	16.284296	50693.65459895134
211	3413.3467	18.801636	3432.1482	3394.545	3353.9817	2.500204	3358.2346	3348.407	1000.0	1000.0	421999	296.83887	59.551853	355.09076	-91.034615	296.83783	59.559273	355.35043	-119.10366	-0.102543294	2.0094426	36.62382	-11.55872	-297.06387	13.507322	50870.058057785034
212	3381.7974	11.513062	3393.3103	3370.2842	3495.442	2.0735996	3499.184	3491.4036	1000.0	1000.0	423999	297.1704	59.611588	356.15604	-100.986244	297.17053	59.61507	354.90448	-175.24403	-0.10868318	2.014553	34.501194	-13.125627	-297.43	14.319938	51044.56243848801
213	3364.8542	0.99902344	3365.8533	3363.8552	3360.19	5.663733	3367.1907	3349.2505	1000.0	1000.0	425999	297.3427	59.576286	354.79922	-108.55683	297.34235	59.580296	355.33823	-144.09445	-0.055800922	2.106088	50.36132	-11.006135	-297.5827	22.583038	51223.57859301567
214	3362.6196	40.735962	3403.3557	3321.8838	3390.6958	1.8865532	3392.9543	3386.5488	1000.0	1000.0	427999	297.49454	59.617413	356.114	-95.25935	297.49475	59.62393	355.45584	-130.81406	-0.055039536	2.036139	28.720734	-12.409145	-297.74115	19.948448	51401.76067376137
215	3405.954	18.104492	3424.0586	3387.8496	3376.9153	5.092957	3387.0415	3370.6914	1000.0	1000.0	429999	297.83072	59.670612	357.59293	-96.161476	297.83057	59.669773	357.6547	-126.541176	-0.06278869	2.0259008	35.79649	-13.202972	-298.07056	13.852005	51579.099531412125
216	3430.9922	24.563599	3455.5557	3406.4285	3382.1172	2.7270572	3386.7046	3377.6628	1000.0	1000.0	431999	298.03885	59.717987	359.3952	-95.13488	298.03864	59.726116	358.6622	-90.36466	-0.044812184	2.0533319	40.327374	-9.74203	-298.28387	19.447187	51746.039747714996
217	3388.626	9.873169	3398.4993	3378.753	3398.8223	2.1072268	3403.3396	3396.0	1000.0	1000.0	433999	298.34964	59.887455	376.97305	-97.95376	298.34897	59.89409	360.16312	-117.64974	-0.09379734	2.0339391	67.38613	-13.434034	-298.61588	15.620106	51912.817700624466
218	3398.4473	5.8790283	3404.3262	3392.568	3468.5894	3.5210464	3476.194	3462.6545	1000.0	1000.0	435999	298.83997	59.09969	360.9307	-65.528114	298.83963	59.103104	358.68283	-130.76349	-0.17530596	1.9925865	103.99162	-10.238903	-299.09482	13.993187	52075.19594144821
219	3453.649	5.20459	3458.8535	3448.4443	3366.6235	5.39112	3373.941	3355.9814	1000.0	1000.0	437999	299.08813	59.621227	360.78076	-82.100525	299.08902	59.6243	359.85425	-74.42692	-0.1340396	1.9980761	24.978706	-10.55682	-299.3347	17.365368	52238.044713020325
220	2754.1853	937.7893	3418.8188	1427.9519	3397.6343	2.9896321	3402.6016	3391.3389	806.3333	1000.0	439999	299.1836	59.6011	357.20248	-86.613625	299.1828	59.610035	357.47122	-106.90932	-0.08523009	1.9934143	29.949419	-10.15662	-299.41547	16.206413	52404.0301296711
221	3385.8691	32.64856	3418.5176	3353.2205	3407.048	2.150641	3410.183	3403.1436	1000.0	1000.0	441999	299.59573	59.234055	357.722	-84.28979	299.59473	59.238003	356.9376	-75.85341	-0.109954275	1.9912275	30.563683	-11.101798	-299.8617	13.259259	52569.893209695816
222	3386.19	8.127319	3394.3174	3378.0627	3391.9976	1.6584412	3394.5444	3389.613	1000.0	1000.0	443999	299.85483	58.992558	358.37643	-169.84312	299.8557	58.988625	400.29834	-96.266655	-0.14945935	1.9852539	20.009287	-11.176653	-300.09225	19.736324	52733.76747298241
223	3385.3835	32.690186	3418.0737	3352.6934	3361.3843	2.7982864	3364.7747	3355.2173	1000.0	1000.0	445999	300.1657	58.908115	358.86826	-154.02368	300.16513	58.913464	361.12964	-89.44004	-0.13214722	2.014246	26.243044	-12.632298	-300.45355	14.10924	52899.636152505875
224	3396.6357	14.65271	3411.2883	3381.983	3374.8892	3.0104294	3380.3096	3370.5676	1000.0	1000.0	447999	300.471	58.87021	361.78204	-92.09792	300.47195	58.868633	360.06445	-103.927055	-0.12223562	2.0247717	64.535324	-11.272974	-300.70578	17.270517	53073.93976044655
225	3372.1802	8.685791	3380.866	3363.4944	3140.033	6.6156306	3153.9731	3128.8406	1000.0	1000.0	449999	300.6733	58.86349	361.73978	-98.60971	300.67242	58.87082	361.12775	-129.21504	-0.1283518	2.0340033	24.558205	-11.642448	-300.9376	24.829992	53349.00314092636
226	3408.2427	15.144409	3423.3872	3393.0984	3462.821	2.0160697	3466.838	3459.3213	1000.0	1000.0	451999	301.06476	58.98713	361.82867	-92.770386	301.06403	58.998337	363.69507	-122.60399	-0.113610655	2.0238793	33.342285	-9.4797945	-301.3147	18.072353	53761.10660457611
227	3423.9297	29.797363	3453.727	3394.1323	3468.0293	3.9250162	3474.2402	3461.132	1000.0	1000.0	453999	301.2193	59.123043	360.5658	-101.52976	301.2172	59.138615	360.69495	-156.95544	-0.12909071	2.0155404	25.547062	-13.541425	-301.454	18.05372	54353.2107861042
228	3441.058	24.42212	3465.4802	3416.636	3380.1948	2.2822168	3384.301	3376.8525	1000.0	1000.0	455999	301.7148	58.90744	360.93164	-137.78615	301.7148	58.90786	360.3405	-94.35509	-0.11949407	2.0111563	21.224243	-10.361805	-301.9713	15.982575	54942.83790588379
229	3453.8638	13.099243	3466.9631	3440.7646	3469.4302	4.3945837	3477.5093	3464.5645	1000.0	1000.0	457999	302.0306	58.865456	360.5236	-131.83737	302.0312	58.87046	360.59225	-204.50836	-0.16825873	1.9852207	46.805904	-10.359977	-302.26257	13.122603	55534.45209813118
230	3413.704	26.968994	3440.673	3386.735	3508.349	1.6859761	3511.6016	3506.293	1000.0	1000.0	459999	302.1304	58.898304	360.54382	-98.24153	302.1299	58.911705	361.3165	-93.39947	-0.14143161	1.982072	54.340694	-9.955862	-302.38507	16.82606	56124.579117536545
231	2978.9485	403.63745	3382.586	2575.311	3430.8132	3.7866116	3437.6624	3426.088	872.0	1000.0	461999	302.5206	58.76296	373.6791	-134.95128	302.5212	58.75091	412.36697	-95.28552	-0.18243654	1.9983233	66.6718	-9.705797	-302.77405	17.542778	56436.141451597214
232	3449.3071	18.751099	3468.058	3430.556	3474.2974	3.820244	3478.9238	3469.5083	1000.0	1000.0	463999	302.53055	58.834362	367.6737	-70.61364	302.53116	58.839645	368.67282	-121.70479	-0.18355642	2.0237536	67.6736	-10.779543	-302.7341	18.54752	56897.879642009735
233	3425.1958	7.583496	3432.7793	3417.6123	3479.4973	1.602733	3482.0789	3477.0732	1000.0	1000.0	465999	302.66074	58.866074	361.30017	-126.68957	302.66144	58.872017	361.9779	-154.89066	-0.12248533	1.998084	27.620464	-10.575403	-302.90628	17.78512	57475.22269463539
234	3469.7031	13.647217	3483.3503	3456.056	3372.5	2.1973202	3376.3137	3369.558	1000.0	1000.0	467999	303.25095	58.83658	361.8461	-158.89183	303.2505	58.843243	362.41745	-124.21316	-0.10845643	1.976634	22.71395	-10.328611	-303.5203	15.63608	58036.44389939308
235	3420.4883	17.411743	3437.9	3403.0764	3518.5815	5.0121446	3531.1494	3512.5972	1000.0	1000.0	469999	303.3006	58.76745	361.90167	-103.66469	303.30054	58.772102	359.9065	-134.27045	-0.12887034	2.0018241	24.90987	-12.043693	-303.52768	17.361845	58593.44970321655
236	3432.2422	5.3896484	3437.6318	3426.8525	3475.6785	1.6088679	3478.0227	3472.5837	1000.0	1000.0	471999	303.4581	58.87021	361.91025	-139.90639	303.45825	58.876022	360.2636	-132.25113	-0.089951985	2.0376453	31.364866	-10.691655	-303.73724	16.90121	59159.43957614899
237	3436.0923	29.33606	3465.4282	3406.756	3519.9458	3.9217615	3528.155	3512.7915	1000.0	1000.0	473999	303.99646	58.486294	360.60297	-107.13605	303.99695	58.496284	366.90903	-135.40825	-0.10110913	2.0604086	62.76268	-10.373992	-304.24292	17.971764	59750.69270277023
238	3408.0122	62.223755	3470.2358	3345.7883	3389.7476	1.1929616	3391.4514	3387.8042	1000.0	1000.0	475999	304.17322	58.709137	362.6559	-75.36397	304.17273	58.712902	362.58914	-92.15659	-0.17536174	1.9882185	20.074144	-11.329716	-304.42288	16.9189	60364.297243118286
239	3355.3613	28.167358	3383.5286	3327.1938	3497.923	4.000082	3504.3757	3489.596	1000.0	1000.0	477999	304.37643	58.728043	361.37442	-84.245605	304.3766	58.727345	361.35516	-94.4729	-0.13879265	2.0136335	21.65633	-11.337469	-304.6315	16.664711	60985.20099043846
240	3465.358	1.8869629	3467.2449	3463.471	3519.4038	2.9414864	3523.3494	3513.3655	1000.0	1000.0	479999	304.93915	57.997635	368.93704	-127.001495	304.93988	57.995346	366.8954	-96.65696	-0.14326474	2.018992	20.567844	-11.752181	-305.18243	14.226219	61625.93729400635
241	3451.2207	0.74645996	3451.9673	3450.4744	3438.3887	2.589015	3441.6636	3433.8003	1000.0	1000.0	481999	304.87585	58.28306	360.52234	-62.266518	304.8749	58.282963	359.9432	-94.52608	-0.14393063	2.02171	23.552525	-10.692194	-305.1102	15.440846	62243.13407540321
242	3415.8892	14.658325	3430.5474	3401.2307	3464.0046	3.678081	3468.9668	3458.3105	1000.0	1000.0	483999	304.81857	58.59209	361.71457	-128.4393	304.8182	58.602993	361.31143	-184.62274	-0.15902585	2.0010417	22.189163	-12.160409	-305.0477	16.665207	62851.08618402481
243	3427.2122	13.574219	3440.7864	3413.638	3502.194	3.6420698	3507.7158	3493.964	1000.0	1000.0	485999	305.092	58.407013	371.9361	-173.24142	305.09198	58.41245	361.51178	-76.03454	-0.12401915	2.0336723	29.54552	-10.7259865	-305.3175	17.31629	63446.47802734375
244	3488.3838	19.033203	3507.417	3469.3506	3411.395	1.5865016	3413.6343	3409.2988	1000.0	1000.0	487999	305.24557	58.42591	362.4154	-121.33084	305.2457	58.428818	362.1537	-121.11565	-0.1843546	2.0048807	65.69986	-10.002451	-305.46332	13.745171	64037.217193603516
245	3422.8125	3.6931152	3426.5056	3419.1194	3471.4565	4.1827655	3476.5547	3464.1272	1000.0	1000.0	489999	305.74356	58.000576	361.14157	-79.15934	305.74356	58.004658	362.14905	-116.44052	-0.19309184	2.0056622	36.4154	-10.836616	-305.98657	15.055604	64645.85407423973
246	3457.8755	25.453125	3483.3286	3432.4224	3495.0454	3.0301003	3499.163	3488.7942	1000.0	1000.0	491999	305.92694	58.172825	362.53845	-81.93906	305.9268	58.173786	362.39487	-116.21733	-0.2070033	2.0210474	26.608017	-10.261111	-306.13693	15.792254	65261.29669165611
247	3429.7603	11.330322	3441.0906	3418.43	3510.9734	2.9313402	3515.4626	3505.7576	1000.0	1000.0	493999	306.20517	57.539505	362.01437	-107.30123	306.20493	57.544975	361.85464	-63.93306	-0.18768819	2.0174387	25.797964	-11.5690975	-306.45007	14.772207	65875.57262349129
248	3466.9985	8.328491	3475.3271	3458.6702	3457.5222	1.4907163	3459.7815	3454.9197	1000.0	1000.0	495999	306.459	57.693096	361.40805	-122.97576	306.4589	57.699886	361.1272	-84.97008	-0.21551345	1.9838989	31.422554	-12.023102	-306.66354	14.538212	66457.78474879265
249	2504.2688	1273.4828	3413.2908	703.31915	3461.8386	4.724171	3470.931	3454.4165	744.3333	1000.0	497999	306.23776	57.95012	362.25232	-110.12784	306.23767	57.953346	362.80377	-149.09239	-0.16320431	1.9866391	23.746801	-12.19061	-306.44452	17.745356	67083.55800104141
250	3417.415	11.176025	3428.591	3406.239	3471.9758	2.783838	3475.7463	3468.1987	1000.0	1000.0	499999	306.5569	57.438274	373.21786	-131.47267	306.55627	57.44783	363.39978	-161.74612	-0.18177935	2.0085177	21.89314	-11.085426	-306.7779	17.505383	67697.8597009182
251	3431.565	6.529175	3438.094	3425.0356	3519.3203	3.1575851	3524.5796	3514.6238	1000.0	1000.0	501999	306.54688	57.690678	362.69067	-104.108765	306.5468	57.69425	362.52628	-95.80162	-0.16332811	2.0238426	31.803408	-11.830564	-306.7908	17.476234	68325.82602453232
252	3457.2937	6.2629395	3463.5566	3451.0308	3493.4387	6.023228	3502.8857	3484.0664	1000.0	1000.0	503999	306.93228	57.59469	362.3453	-191.5386	306.9314	57.596523	361.8639	-185.55089	-0.18685937	2.0007212	26.081156	-10.919035	-307.20038	17.832563	68946.44907236099
253	3437.5513	16.288696	3453.8398	3421.2625	3458.7585	3.1797013	3465.0986	3453.5437	1000.0	1000.0	505999	306.9715	58.056942	362.63754	-64.59604	306.97113	58.067417	363.52478	-88.47306	-0.19283547	1.9726113	29.298866	-10.183344	-307.20972	14.974721	69570.51456427574
254	3452.9092	18.736816	3471.646	3434.1724	3436.9946	3.188274	3441.8137	3431.528	1000.0	1000.0	507999	307.4063	57.704678	371.56274	-66.17206	307.40594	57.708794	405.35355	-65.43159	-0.21556775	2.0021605	20.849285	-9.880598	-307.6456	14.286251	70190.42194890976
255	3425.2207	14.57605	3439.7969	3410.6448	3498.6367	1.596356	3502.4255	3495.7712	1000.0	1000.0	509999	307.48856	57.75264	361.5592	-93.3986	307.4893	57.75626	361.489	-89.56616	-0.23137937	1.9595009	20.795866	-10.02845	-307.7234	11.307387	70810.94377040863
256	2838.2393	612.84265	3451.082	2225.3967	3519.1802	2.180349	3523.0469	3516.1597	827.0	1000.0	511999	307.88483	57.444355	364.6345	-153.01982	307.8831	57.44791	365.35046	-87.790405	-0.21980453	1.9793878	25.764744	-10.256205	-308.09183	19.287024	71362.6933336258
257	2661.4111	1152.2471	3496.8115	1032.0636	3477.0835	4.009353	3486.0884	3471.9	777.3333	1000.0	513999	307.99963	57.48397	362.98404	-180.4746	308.00018	57.490005	366.0406	-137.70302	-0.19268812	2.0145097	32.042362	-11.736494	-308.26382	18.158606	71916.67399954796
258	3479.7546	19.931152	3499.6858	3459.8235	3482.2227	3.8392847	3488.346	3476.1638	1000.0	1000.0	515999	308.3177	57.12068	363.47534	-113.425415	308.3173	57.12786	362.84955	-79.14596	-0.19353443	2.0143523	24.123667	-10.24799	-308.54877	16.605038	72471.74950742722
259	3449.8145	4.5133057	3454.3276	3445.301	3542.9517	2.5448215	3547.3606	3538.0945	1000.0	1000.0	517999	308.45532	57.106987	366.25024	-152.30371	308.4557	57.109592	366.53613	-150.53923	-0.18984497	1.969907	39.98153	-13.4195175	-308.65045	16.88745	73023.90285563469
260	3454.5615	4.6119385	3459.1736	3449.9497	3519.0845	4.357558	3523.7751	3510.482	1000.0	1000.0	519999	308.4494	57.23563	366.34818	-77.859024	308.4486	57.249504	365.6353	-140.20747	-0.19779652	2.0184352	21.574097	-11.573751	-308.68143	17.8113	73575.42779302597
261	3425.6975	7.8391113	3433.5366	3417.8584	3490.5637	4.3171306	3500.8845	3485.2654	1000.0	1000.0	521999	308.75195	57.244873	372.9783	-105.976204	308.75256	57.2506	363.19016	-105.93649	-0.2679249	1.9966928	63.848557	-11.150049	-308.97662	17.50629	74131.8646709919
262	3110.0842	323.0227	3433.107	2787.0615	3418.464	5.6267953	3431.6858	3410.1938	912.0	1000.0	523999	308.90875	56.934574	364.03784	-79.86972	308.90897	56.934475	363.8406	-101.985634	-0.22816744	2.0325658	37.734497	-9.736872	-309.12244	14.532881	74681.6843662262
263	3462.964	31.479004	3494.443	3431.485	3477.2937	1.6738809	3480.1643	3475.2886	1000.0	1000.0	525999	309.28177	56.876038	363.9162	-76.18196	309.28223	56.88119	363.17734	-121.84912	-0.22755364	1.9945647	26.234983	-9.853291	-309.50168	18.871265	75231.74313211441
264	3461.4922	14.710205	3476.2024	3446.782	3487.5156	2.9487317	3491.779	3482.738	1000.0	1000.0	527999	309.364	57.03774	364.31732	-106.20143	309.36337	57.043236	363.6098	-154.96347	-0.17578237	2.0140898	24.661104	-10.919605	-309.58362	16.535593	75783.15832090378
265	3471.5195	6.9090576	3478.4287	3464.6106	3485.2202	4.58213	3495.7063	3479.271	1000.0	1000.0	529999	309.52197	57.286297	365.43036	-176.82889	309.52286	57.285686	365.13	-112.10915	-0.15238437	2.055584	19.773298	-10.0392475	-309.7373	19.480236	76337.05806827545
266	3460.6235	27.553345	3488.1768	3433.07	3503.2415	4.041005	3509.4272	3498.2517	1000.0	1000.0	531999	309.9944	56.93663	364.52832	-140.57237	309.99405	56.94209	364.83188	-84.623184	-0.1404932	2.0452845	21.724932	-10.753401	-310.25052	15.450568	76890.73313331604
267	3046.9548	603.6022	3488.9402	2193.5144	3435.787	2.9132535	3439.4902	3431.3096	882.3333	1000.0	533999	310.41803	56.932243	365.7581	-152.68544	310.4183	56.927086	364.44308	-86.02194	-0.24615341	1.9813542	22.426163	-12.224883	-310.67407	12.532866	77448.042147398
268	3433.2002	2.8190918	3436.0193	3430.381	3498.7473	3.3713708	3504.1404	3493.958	1000.0	1000.0	535999	310.54977	57.292248	365.67365	-67.44962	310.54837	57.30703	364.45377	-95.43766	-0.22995922	1.9621706	22.142282	-11.856836	-310.76337	24.603416	77998.57426977158
269	3445.1443	30.990723	3476.135	3414.1536	3497.9485	3.4992218	3504.6165	3491.3376	1000.0	1000.0	537999	310.60434	57.098988	365.3389	-174.40117	310.6052	57.105175	365.25186	-152.30754	-0.2222097	1.9933327	23.63303	-12.783344	-310.81076	12.3715725	78552.61998295784
270	3418.9543	16.864746	3435.819	3402.0896	3415.1235	1.5506749	3418.5955	3413.1646	1000.0	1000.0	539999	310.8482	56.964172	367.2157	-133.77109	310.8468	56.973907	366.85617	-116.779915	-0.16613738	2.0102906	25.977892	-10.597405	-311.06543	19.161894	79104.81837821007
271	3444.043	11.660156	3455.7031	3432.3828	3509.608	4.85181	3516.4448	3501.6633	1000.0	1000.0	541999	310.93353	56.60786	367.0386	-132.97908	310.93384	56.612495	367.3355	-197.14026	-0.22758855	1.9977583	21.818317	-12.376033	-311.12933	17.917343	79658.74367380142
272	3479.7803	20.086914	3499.8672	3459.6934	3503.4563	5.3919306	3510.919	3494.9836	1000.0	1000.0	543999	311.07742	57.000633	367.24188	-124.06612	311.0771	57.009445	368.41495	-187.97453	-0.17684098	2.0131257	23.847912	-10.457649	-311.29788	21.430634	80209.55430984497
273	3467.4993	7.7211914	3475.2205	3459.778	3563.2683	1.828632	3565.7952	3559.934	1000.0	1000.0	545999	311.55365	56.6269	367.506	-60.363174	311.5533	56.631523	365.85068	-96.8651	-0.1722656	2.023182	24.39284	-9.96653	-311.77664	16.012304	80767.84577298164
274	3481.1216	12.374878	3493.4966	3468.7468	3467.7573	1.5766408	3469.7979	3464.3489	1000.0	1000.0	547999	311.88345	56.727165	369.1677	-110.87264	311.8832	56.734314	365.39987	-93.80839	-0.22024842	2.0115395	30.974083	-11.122454	-312.10446	12.976306	81324.01501464844
275	3428.8372	16.873535	3445.7107	3411.9636	3546.0532	3.0779347	3550.9175	3540.8237	1000.0	1000.0	549999	311.7944	57.02643	367.4491	-91.67069	311.79373	57.04021	366.7054	-115.04724	-0.2245899	2.0367417	47.254974	-10.611404	-312.0095	18.226147	81875.1860666275
276	3469.1333	0.053344864	3469.1868	3469.08	3475.7825	3.3059082	3480.2136	3469.1562	1000.0	1000.0	551999	311.9061	56.701218	365.61853	-108.12695	311.90677	56.700718	365.3135	-95.218285	-0.18062766	2.0266752	36.56534	-12.6350975	-312.11194	18.356213	82433.39731860161
277	3484.3308	26.378662	3510.7095	3457.9521	3541.7078	5.1143827	3550.4404	3534.1074	1000.0	1000.0	553999	312.0778	56.768253	366.21408	-126.19433	312.07825	56.762665	365.51422	-151.8534	-0.21765943	1.993409	23.21814	-10.060959	-312.292	16.378101	82995.95624780655
278	3508.4854	12.886841	3521.3723	3495.5986	3423.8438	4.671757	3430.5266	3416.0576	1000.0	1000.0	555999	312.4022	56.7929	366.88043	-143.5311	312.40173	56.793526	367.47604	-94.278984	-0.2062139	2.0333912	33.40011	-10.268965	-312.61868	16.563951	83557.34030079842
279	3494.0461	19.586426	3513.6326	3474.4597	3457.7983	2.2069044	3461.3967	3453.9082	1000.0	1000.0	557999	312.43137	56.93405	367.02634	-74.69714	312.43146	56.94098	367.04205	-127.004105	-0.20228502	2.0627182	26.234741	-14.907099	-312.6532	17.223875	84110.88119411469
280	3491.8352	0.9055176	3492.7407	3490.9297	3523.5298	2.6347456	3527.3909	3518.1284	1000.0	1000.0	559999	312.84274	56.622818	366.8915	-153.92049	312.8419	56.632626	366.37598	-86.61445	-0.18702443	2.0319118	26.77615	-9.734785	-313.06213	13.59435	84671.4006626606
281	3464.413	1.7562256	3466.1694	3462.657	3502.809	3.6406438	3510.812	3498.884	1000.0	1000.0	561999	313.1388	56.512165	367.88834	-99.40414	313.13806	56.51799	367.52777	-224.35445	-0.19491038	2.0031402	29.231503	-9.511062	-313.3512	15.531205	85230.0403418541
282	3424.474	31.332886	3455.807	3393.141	3387.4731	4.2825813	3394.663	3378.1216	1000.0	1000.0	563999	313.39923	56.125107	366.4713	-87.327324	313.39963	56.125862	367.08292	-148.31093	-0.20604481	2.023098	26.446507	-11.587933	-313.6169	17.125946	85792.6498041153
283	3428.7627	25.90857	3454.6711	3402.854	3524.0789	3.9510036	3530.0562	3515.5093	1000.0	1000.0	565999	313.26938	56.794613	366.85434	-93.13695	313.26898	56.801403	365.6335	-74.395744	-0.20482047	2.0493095	30.706062	-10.668497	-313.46948	17.01586	86350.72319507599
284	3432.8936	3.5545654	3436.4482	3429.339	3398.8438	1.5631727	3401.6306	3395.8713	1000.0	1000.0	567999	313.67007	56.246487	365.5967	-95.86568	313.6697	56.249027	365.332	-116.791214	-0.1977055	2.0037966	32.15371	-10.128352	-313.91254	17.068907	86914.89512062073
285	3454.0762	4.293213	3458.3694	3449.783	3533.5386	2.6889458	3538.1946	3528.0874	1000.0	1000.0	569999	313.77063	56.035603	367.52448	-121.44712	313.77094	56.030647	367.50775	-69.29829	-0.25331303	1.971227	40.339462	-11.0236025	-313.94244	19.351845	87477.74054765701
286	3462.2446	9.916138	3472.1606	3452.3284	3448.343	2.0540652	3451.4001	3444.5806	1000.0	1000.0	571999	313.71606	56.17497	368.08505	-165.31705	313.7169	56.18262	367.55063	-212.82806	-0.18058361	2.0390267	64.57097	-11.476231	-313.88986	18.79064	88040.27814817429
