Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
287	3881.9595	1137.5039	5019.4634	2744.4556	2528.8547	1393.9688	4951.316	965.3389	776.5	474.7	573999	606.051	307.548	886.24884	-158.86658	606.0468	307.54214	885.1058	-155.36275	1.2062722	9.130088	77.45563	-20.250317	-608.7351	870.5662	157534.8375992775
288	4995.8354	37.51709	5033.3525	4958.3184	4328.1787	1518.9216	5130.56	1114.2412	1000.0	849.8	575999	589.42395	294.9888	856.4329	-144.79005	589.42584	294.99188	855.72754	-185.51024	0.8150716	8.855771	76.44191	-23.903769	-591.9003	781.0679	158255.34944605827
289	2289.1467	1503.196	5049.4614	596.2527	1909.4987	1066.7058	3965.0576	852.24536	452.6	358.3	577999	573.63824	284.52838	832.99744	-79.16648	573.6334	284.52267	840.95197	-84.68482	0.90383065	8.619746	59.053448	-21.023579	-576.022	722.4418	158929.08579277992
290	3810.5867	1661.7657	5053.872	1461.8423	4799.805	917.5878	5145.284	2048.0808	735.0	940.2	579999	558.6364	274.29205	806.8031	-85.44521	558.63214	274.28375	807.4999	-99.86907	0.29782817	8.7032995	72.16752	-22.345764	-560.88635	677.2051	159659.35009407997
291	4554.4844	523.95605	5078.4404	4030.5283	2936.6326	1654.68	5328.366	771.5946	893.0	556.8	581999	544.78925	265.68643	784.3518	-84.43223	544.783	265.68073	839.34247	-103.78932	-0.080569744	8.5585	64.67266	-19.545294	-546.9098	606.81036	160347.8455133438
292	5040.673	11.331055	5052.004	5029.342	3523.1968	1868.1415	5281.162	787.6919	1000.0	671.2	583999	532.67847	258.60336	764.23785	-83.568825	532.67474	258.6093	770.1418	-76.727715	-0.09946209	8.381161	61.804726	-22.880777	-534.8835	577.9102	161051.52523040771
293	2883.5889	1559.1621	5083.9844	1660.2068	2560.297	1676.0367	5117.095	754.4013	569.6667	498.3	585999	524.89307	250.07027	749.906	-60.897728	524.89105	250.06493	752.20404	-78.70915	-0.33893785	7.999009	65.49899	-21.31778	-526.89764	552.28064	161739.1092529297
294	2664.0542	1757.5437	5032.5024	759.8477	4467.839	988.2649	5165.04	1797.0917	527.2	872.7	587999	513.16815	244.39862	737.5303	-67.56333	513.1672	244.3846	733.6813	-85.69232	-0.6234378	7.9371233	56.300125	-21.406387	-515.15607	512.44293	162468.43954730034
295	5058.715	48.719482	5107.434	5009.995	5237.077	19.255634	5276.2925	5205.8047	1000.0	1000.0	589999	504.19223	238.26137	716.5309	-61.714275	504.1908	238.26076	719.7135	-65.12921	-0.7847261	7.8242874	57.334137	-19.323772	-506.08875	482.89236	163206.65067362785
296	5054.782	41.463135	5096.2456	5013.3193	4870.87	743.1474	5248.8276	2881.8582	1000.0	933.1	591999	497.46033	232.31395	707.4218	-68.76673	497.45383	232.31805	708.8807	-76.449104	-0.800471	7.7430534	71.85019	-20.509577	-499.39212	452.39465	163936.8610947132
297	5081.7314	5.2404785	5086.972	5076.491	3918.1265	1408.0869	5208.365	754.87177	1000.0	757.7	593999	491.84592	227.05843	689.8481	-63.435574	491.8415	227.05565	695.2488	-71.28221	-0.9416456	7.7493877	61.984585	-22.442398	-493.7704	417.57904	164652.11344122887
298	3464.9688	1456.4955	5013.765	1514.564	4089.1184	1437.5686	5270.998	1659.2509	682.0	780.3	595999	485.08444	222.87833	684.1351	-59.901974	485.0865	222.87286	681.6464	-74.12327	-1.2880819	7.6622987	64.94832	-20.711353	-486.9691	401.68903	165370.64022541046
299	3185.1257	1558.9045	5105.2305	1286.8977	3126.859	1529.2269	5253.033	1016.84467	632.3333	595.8	597999	481.3955	218.26105	670.4621	-66.38562	481.39273	218.26048	676.244	-61.838253	-1.6128883	7.604722	66.15074	-21.052692	-483.23123	377.19962	166065.26165175438
300	5015.1494	17.022705	5032.1724	4998.127	5291.4365	11.85807	5310.8174	5273.1333	1000.0	1000.0	599999	476.18533	215.22664	663.6	-61.878834	476.18756	215.21808	664.76416	-63.223907	-1.8488833	7.441944	66.92843	-22.773514	-477.9385	364.50098	166808.4088461399
301	4262.213	769.4335	5031.6465	3492.7795	5228.9053	99.64096	5294.289	4936.5576	851.5	994.1	601999	470.9383	212.0445	654.4436	-64.19281	470.93103	212.05038	658.06915	-66.70719	-1.6697935	7.406355	57.111427	-20.168167	-472.7255	355.6685	167549.88768935204
302	5094.0615	2.008789	5096.0703	5092.0527	5110.8086	9.523618	5137.8843	5101.949	1000.0	1000.0	603999	467.78076	209.09402	649.6174	-60.522156	467.78204	209.09369	649.27167	-60.57973	-1.9001423	7.2047343	57.205482	-23.693054	-469.48444	340.33762	168299.47873997688
303	3939.2935	1084.609	5023.9023	2854.6843	5247.4116	17.829847	5273.888	5215.0728	776.5	1000.0	605999	465.46216	205.85907	645.8382	-62.33798	465.46027	205.86021	642.4055	-73.433334	-2.0578783	7.2679906	55.855755	-19.448973	-467.16815	323.4173	169045.19096684456
304	5157.6084	7.291504	5164.9	5150.317	5298.8203	6.194458	5308.488	5289.767	1000.0	1000.0	607999	462.6083	203.48685	639.55383	-67.240814	462.6066	203.48749	639.28546	-73.13864	-1.7839564	7.3014317	58.874	-21.365395	-464.33096	320.60663	169796.03690743446
305	4422.008	899.9447	5072.9453	3149.4062	2351.223	1336.7026	5226.8916	1081.9365	873.3333	443.6	609999	459.3968	202.22171	633.76666	-56.33408	459.39447	202.2145	634.245	-54.799255	-1.9034879	7.1863136	54.78657	-21.972908	-461.1276	300.4845	170487.7676923275
306	3763.57	1002.36115	5105.4004	2696.7886	1191.7705	233.51175	1861.7284	971.45953	725.3333	225.7	611999	458.54752	199.56021	630.6505	-47.079113	458.55115	199.55101	631.05133	-49.4966	-2.1737237	7.1565957	58.961723	-21.270819	-460.2465	295.20056	171158.30506539345
307	3396.1882	1222.4225	5106.1094	2320.768	5042.714	760.0551	5316.645	2763.0884	661.6667	952.5	613999	456.20197	197.96884	625.4118	-48.283936	456.20267	197.9636	627.24274	-55.009014	-2.0988634	7.1214104	62.528534	-20.746855	-457.85736	286.0702	171904.7090098858
308	2964.4126	2077.1353	5041.548	887.27734	5025.6753	646.32416	5275.2124	3087.0947	583.5	959.2	615999	454.2669	196.7306	623.41956	-59.73108	454.26535	196.72807	622.9928	-51.646988	-2.2349846	7.1235204	53.83104	-20.584328	-455.95813	281.41113	172648.54428577423
309	5142.5293	4.9819336	5147.511	5137.5474	2058.7222	899.88074	4010.0107	969.55035	1000.0	382.7	617999	453.74713	195.08585	620.2572	-55.603134	453.7463	195.08406	621.4705	-64.00373	-2.3036215	7.0786347	50.836533	-20.479958	-455.49182	271.8707	173338.8624882698
310	4989.95	168.83643	5158.7866	4821.114	1770.7152	1138.327	4781.8926	1065.2351	968.0	331.4	619999	453.3738	193.72542	617.8826	-53.18944	453.37296	193.72127	622.9197	-46.72273	-2.4226482	7.0361285	66.20483	-20.558971	-454.9838	270.57928	174027.94009423256
311	3529.1438	1675.3182	5081.7554	1202.9722	5327.6797	9.183446	5345.265	5314.008	688.6667	1000.0	621999	451.64456	193.43921	615.7094	-51.328648	451.64972	193.41783	618.57275	-67.09848	-2.4910975	7.099115	50.41903	-20.283955	-453.37387	266.6698	174776.56847834587
312	5092.6333	16.185059	5108.8184	5076.448	4920.7803	997.7077	5280.5366	1928.0835	1000.0	936.5	623999	451.31488	192.38466	613.8459	-53.70961	451.31335	192.39227	615.6368	-63.85666	-2.734673	7.110388	51.212105	-21.58985	-452.98724	265.84512	175529.22003936768
313	3345.1611	1771.2155	5148.0	1546.2924	5275.219	6.1549773	5286.3457	5263.9517	653.0	1000.0	625999	450.43784	191.87396	613.387	-52.78369	450.43845	191.86967	614.61176	-57.28414	-2.5071046	6.9958596	62.313114	-20.439947	-452.1306	258.38507	176287.28694844246
314	3894.0293	1407.5193	5164.3115	1931.6908	2396.644	1088.4775	5190.713	1316.2737	757.6667	460.7	627999	449.99652	191.28706	612.02234	-54.483364	449.99753	191.28412	613.1352	-58.113457	-2.5066803	6.8929615	63.133347	-21.666313	-451.63306	248.73137	176987.35001158714
315	5108.5503	53.801758	5162.352	5054.7485	3083.8345	1301.4753	5204.1045	1115.7378	1000.0	599.2	629999	450.2631	190.64369	611.2916	-54.752472	450.26236	190.63911	612.47614	-58.080215	-2.773815	6.8596935	52.6728	-21.826015	-451.9305	243.8197	177709.88099503517
316	5122.9287	5.3498535	5128.2783	5117.5786	4950.661	1012.5396	5312.1504	1913.7047	1000.0	937.2	631999	449.66855	190.3215	610.0467	-40.865673	449.67145	190.31404	609.91187	-49.151005	-2.768469	6.8976145	53.88874	-19.455261	-451.3333	240.06497	178458.12973451614
317	5093.294	37.36499	5130.659	5055.929	5284.272	7.34588	5296.092	5272.0107	1000.0	1000.0	633999	450.26724	189.28362	609.1019	-41.386486	450.26797	189.27701	609.67737	-42.598816	-2.854334	6.8106174	48.802147	-23.980783	-451.88126	237.18834	179214.61266088486
318	5131.935	5.883789	5137.819	5126.0513	5337.2974	12.693839	5363.0435	5321.526	1000.0	1000.0	635999	449.82117	188.37106	607.26013	-46.25708	449.824	188.36508	610.79315	-39.81905	-2.818795	6.8107696	49.3836	-23.06604	-451.4164	240.49898	179978.94949364662
319	4625.7324	473.73486	5099.4673	4151.9976	4588.2983	1189.2263	5297.819	1571.078	905.5	873.9	637999	449.35275	188.22417	609.21075	-43.928543	449.35452	188.2158	607.66046	-44.245358	-2.7431276	6.7450266	57.71879	-19.593847	-451.0223	240.32059	180724.7331008911
320	5130.8545	34.394775	5165.2495	5096.46	5052.3896	633.1109	5279.3325	3153.3096	1000.0	959.7	639999	450.1421	187.68057	606.3852	-47.38491	450.14062	187.67802	609.4331	-47.576927	-2.805344	6.7268176	55.420868	-23.37937	-451.7528	234.04428	181482.49792289734
321	3792.302	1901.3212	5139.1025	1103.4296	4207.4766	1543.8724	5277.182	1131.0664	742.3333	797.8	641999	449.9434	187.12022	606.57306	-54.70981	449.94733	187.10979	604.4636	-35.944664	-2.5534143	6.728173	50.493023	-20.330421	-451.57217	229.01784	182227.02465200424
322	5103.0957	12.759766	5115.8555	5090.336	4785.975	997.43176	5265.406	1911.1823	1000.0	909.5	643999	449.64594	187.10796	605.4349	-41.166027	449.64655	187.1052	604.1787	-42.239285	-2.6733456	6.7248454	50.10817	-19.946815	-451.25592	226.99356	182984.71445322037
323	3126.5383	1045.1409	4526.3994	2015.7902	5225.9155	14.165948	5248.7236	5203.1846	617.0	1000.0	645999	449.65945	186.60687	604.3108	-35.51176	449.6598	186.60399	610.36914	-40.8878	-2.968709	6.7887573	57.460495	-20.483173	-451.27313	227.27615	183744.2611823082
324	3992.3848	1225.5524	5217.937	2766.8323	3823.952	1458.1025	5217.335	1331.0636	769.5	736.5	647999	450.12595	186.33739	607.3494	-46.867718	450.12457	186.33168	604.1849	-49.909374	-2.882899	6.8344626	48.345505	-21.537804	-451.76538	235.48131	184484.01899671555
325	5113.42	10.591553	5124.0117	5102.8286	5247.6577	13.60886	5268.8457	5220.5425	1000.0	1000.0	649999	450.37973	186.185	603.4812	-50.334328	450.38245	186.18056	604.63055	-46.324688	-2.8346393	6.805446	51.02574	-21.251768	-452.0644	229.00906	185243.57261252403
326	5109.077	45.439697	5154.517	5063.6377	5197.8047	22.529848	5239.9736	5171.6807	988.0	1000.0	651999	452.00348	185.46681	606.4967	-43.444355	452.001	185.46638	602.01855	-45.990562	-2.935584	6.781896	52.670425	-22.439627	-453.65884	222.98657	186009.7489349842
327	5152.248	35.83618	5188.0845	5116.412	5256.331	14.609073	5277.699	5234.0386	1000.0	1000.0	653999	452.0699	185.83607	602.9875	-40.12655	452.07544	185.82942	604.9173	-41.90676	-3.0743332	6.863585	57.728893	-20.554356	-453.79364	223.80966	186769.44528007507
328	4309.9526	1196.9789	5192.5747	2617.6934	5250.658	12.976478	5269.7544	5231.044	840.6667	1000.0	655999	452.50543	185.65677	602.4548	-35.28961	452.50485	185.65291	603.27795	-44.69621	-3.124844	6.801515	69.54612	-19.721518	-454.1457	221.1612	187533.25649619102
329	5100.213	1.1879883	5101.401	5099.025	5006.311	901.71155	5315.771	2301.199	1000.0	943.3	657999	453.13235	184.89574	603.52484	-44.8159	453.1339	184.88885	603.16187	-38.846188	-2.9239237	6.733812	55.556633	-21.005495	-454.79218	220.39427	188288.2015824318
330	5146.0605	10.772461	5156.833	5135.288	5266.4424	71.16467	5322.327	5082.5293	1000.0	995.3	659999	454.57632	184.10439	603.35394	-58.16849	454.57516	184.10535	604.6408	-54.40345	-3.122764	6.705649	51.403206	-21.457176	-456.21307	224.37152	189050.75364923477
331	5100.326	19.753662	5120.08	5080.5728	5253.8247	3.752405	5259.556	5248.5015	1000.0	1000.0	661999	454.29123	184.17761	602.0879	-45.510494	454.29324	184.1771	603.6503	-40.88391	-3.1223898	6.7587986	51.960155	-19.834057	-455.96988	216.89146	189813.07250452042
332	5110.461	2.6696777	5113.1304	5107.791	2539.2122	1057.4669	4608.421	1126.0349	1000.0	475.5	663999	454.2231	184.66736	601.54333	-42.483616	454.22144	184.66585	602.015	-37.85535	-3.214247	6.713339	50.28655	-19.95177	-455.8365	212.64833	190525.23107552528
333	4428.2383	717.9851	5146.2236	3710.2534	4934.489	799.8631	5216.254	2535.1274	862.0	949.2	665999	455.63324	183.76178	601.63806	-46.262833	455.63248	183.76239	601.83386	-69.62803	-3.2314296	6.8008585	50.06331	-21.615595	-457.27628	216.37257	191278.5431408882
334	5085.867	19.552979	5105.4204	5066.3145	5260.2866	335.3391	5388.6094	4254.902	1000.0	979.4	667999	455.9929	183.29762	604.44507	-34.752155	455.99637	183.295	601.06793	-39.301777	-3.24262	6.726152	55.7448	-23.802286	-457.6331	207.41658	192041.4643661976
335	5183.545	40.57788	5224.123	5142.9673	4830.87	641.47766	5344.8477	3749.4094	1000.0	905.9	669999	456.71808	182.63535	603.5767	-88.24426	456.71448	182.6372	604.21765	-71.30997	-3.2630634	6.7186847	47.917023	-20.967762	-458.34982	210.27515	192789.85867905617
336	3748.5056	2046.3396	5200.917	854.5509	5287.198	6.1874943	5296.678	5280.6665	720.0	1000.0	671999	455.6292	183.23627	602.208	-42.176537	455.63043	183.22774	602.2237	-44.31871	-3.4356413	6.709347	50.374763	-20.69523	-457.28268	212.3891	193545.81295990944
337	5205.9546	41.382324	5247.337	5164.5723	2075.0425	1324.9169	4952.602	749.51135	1000.0	397.0	673999	457.12646	182.52626	605.9741	-57.051258	457.12787	182.5218	609.19073	-38.463856	-3.2607837	6.751146	56.9895	-21.969055	-458.78546	207.1527	194250.0142045021
338	4012.3174	1190.6495	5202.967	2821.6677	3334.7378	1562.9253	5307.654	1337.3066	764.0	635.1	675999	457.34427	182.99129	604.6174	-48.194687	457.34192	182.99004	604.1386	-51.73369	-3.2251608	6.767183	53.310135	-21.388725	-458.99704	209.86298	194972.9860367775
339	5164.41	7.064209	5171.474	5157.3457	1671.7751	487.62732	2658.3372	1008.84265	1000.0	311.1	677999	458.34076	182.60684	604.99457	-43.23673	458.34088	182.61179	605.1708	-42.236813	-3.2370768	6.7477527	52.29426	-24.156809	-459.99905	208.46385	195664.69520425797
340	5196.949	4.205078	5201.1543	5192.744	5123.101	539.4264	5337.8267	3507.4148	1000.0	966.3	679999	459.3708	182.03238	603.47675	-49.38902	459.37012	182.03528	604.95856	-42.382008	-3.1377277	6.8397226	53.489475	-20.607403	-461.04037	209.55573	196417.84467816353
341	5111.082	71.735596	5182.8174	5039.346	4997.165	945.9324	5355.397	2164.639	981.0	941.9	681999	458.7964	182.3874	604.0003	-57.076046	458.79916	182.38	611.4204	-43.827057	-3.257404	6.7432723	55.112602	-21.231653	-460.4214	212.65573	197167.31764292717
342	5162.3213	23.192383	5185.5137	5139.129	3533.2993	1745.3984	5371.8213	1180.5281	1000.0	659.1	683999	460.13583	182.06493	603.36475	-42.28911	460.1328	182.06929	602.161	-53.28455	-3.4027982	6.6715784	55.447823	-22.139332	-461.7079	203.23232	197894.0768175125
343	5238.1523	43.95459	5282.107	5194.1978	5315.113	9.252895	5334.408	5302.465	1000.0	1000.0	685999	460.82327	181.56157	603.3876	-58.96769	460.82477	181.56248	602.39124	-67.63329	-3.180154	6.6041174	48.9966	-22.467304	-462.4816	199.4961	198654.95718312263
344	5202.389	11.91748	5214.3066	5190.4717	4905.6167	966.652	5410.964	2297.0671	1000.0	910.5	687999	461.41925	181.57138	604.56366	-56.94231	461.4186	181.57185	604.84247	-47.402103	-3.1084313	6.540766	50.055267	-19.78154	-463.0616	201.90422	199403.42805194855
345	5153.4526	6.355957	5159.8086	5147.0967	5186.5557	4.028196	5196.425	5180.4775	1000.0	1000.0	689999	461.85553	182.02965	605.31915	-53.668926	461.85507	182.02518	604.25824	-46.632294	-3.0599384	6.6588626	60.61908	-20.610056	-463.50082	200.41264	200163.29588985443
346	5095.524	20.788086	5116.312	5074.736	3307.5605	1430.1421	5193.7393	1303.6344	1000.0	638.0	691999	462.7546	181.65987	640.3208	-45.275745	462.75607	181.64984	606.4126	-46.810406	-3.326085	6.6659393	64.48996	-19.539284	-464.39487	206.9573	200886.42923092842
347	5095.8604	13.303955	5109.164	5082.556	4255.109	1519.5114	5424.128	1067.3069	1000.0	789.9	693999	462.68753	182.07808	642.8824	-46.924274	462.68948	182.0761	633.48285	-45.5116	-3.3562906	6.6016498	53.08094	-19.936012	-464.28555	201.71132	201624.8398194313
348	5171.9053	2.2687988	5174.174	5169.636	4569.83	1226.4496	5366.6616	2134.7048	1000.0	854.4	695999	463.05045	182.20508	633.9568	-44.716145	463.0487	182.20157	645.83875	-48.71847	-3.3614607	6.6657243	60.38808	-21.566875	-464.75638	205.54088	202374.72447919846
349	5220.339	10.106689	5230.4453	5210.232	3195.168	1724.453	5353.9717	1396.0048	1000.0	600.3	697999	463.61584	182.36775	666.4462	-57.06656	463.61664	182.36455	630.2134	-46.57164	-3.544434	6.655977	62.491436	-20.141535	-465.236	204.34026	203101.47608613968
350	5205.5605	43.433594	5248.994	5162.127	5024.4946	662.1959	5307.7524	3064.0527	1000.0	951.0	699999	463.96228	181.76884	606.92267	-40.582657	463.96167	181.76419	637.03125	-47.49731	-3.4166942	6.673102	52.332134	-20.826746	-465.60635	201.9169	203859.04916858673
351	5140.203	15.657715	5155.861	5124.5454	4117.8496	1709.1107	5346.4663	1184.7721	1000.0	773.0	701999	465.22256	181.21994	605.9157	-44.164818	465.2245	181.21759	608.1943	-37.003353	-3.4920378	6.618534	49.843964	-20.790596	-466.85992	196.72652	204596.60979747772
352	5079.0264	97.20532	5176.232	4981.8213	1753.0771	632.2512	3219.8188	1120.3165	984.0	339.7	703999	465.83804	180.83847	619.8019	-47.66411	465.83936	180.83972	612.5126	-53.351475	-3.3900464	6.7434883	59.608612	-21.032127	-467.4439	197.41728	205289.16526150703
353	4290.1226	1238.8749	5181.469	2538.179	5338.868	119.0092	5406.2153	4984.21	834.3333	992.6	705999	465.94815	180.8974	670.9143	-53.54576	465.9439	180.9002	673.64185	-52.241917	-3.3602457	6.7320876	55.19809	-24.774818	-467.61624	195.04321	206044.93837857246
354	5179.115	25.933105	5205.0483	5153.182	5278.429	11.101774	5294.5864	5263.0195	1000.0	1000.0	707999	466.68393	181.16743	648.785	-40.51982	466.68463	181.15962	672.0327	-43.77816	-3.2860868	6.7421274	61.89105	-19.533342	-468.3791	193.54106	206803.4048821926
355	5168.3125	22.07788	5190.3906	5146.235	5203.123	4.772683	5211.044	5196.913	1000.0	1000.0	709999	468.04337	180.81361	635.9046	-42.371212	468.04355	180.81557	625.45465	-44.134342	-3.291114	6.668149	71.47299	-23.3352	-469.69382	196.31175	207562.8231101036
356	5203.2676	3.9855957	5207.2534	5199.282	1181.4661	285.3115	1630.4684	775.3353	1000.0	216.3	711999	467.96396	181.00145	609.2717	-50.95163	467.965	181.00047	605.93384	-54.457752	-3.6101868	6.642039	47.389942	-20.660618	-469.59283	200.76424	208242.84284424782
357	5206.8506	5.470459	5212.3213	5201.3804	4916.269	1110.9438	5395.5234	1588.1489	1000.0	929.4	713999	469.03705	180.30765	607.3318	-52.290264	469.03717	180.30426	608.3666	-46.81334	-3.5604205	6.4713	52.0747	-20.957615	-470.66208	191.00871	208988.21902823448
358	5141.052	33.272217	5174.3237	5107.7793	5367.4746	2.586135	5371.4375	5362.441	1000.0	1000.0	715999	468.2334	181.13686	608.9886	-41.29347	468.2326	181.13568	607.69037	-44.61043	-3.493359	6.504647	55.84007	-21.800735	-469.8212	191.80031	209742.93112182617
359	5177.9116	0.6347656	5178.5464	5177.277	4630.4175	978.7219	5446.961	2997.5947	1000.0	853.0	717999	468.4046	181.10274	608.07086	-46.593433	468.40744	181.09933	609.967	-50.857418	-3.4407656	6.558863	63.567566	-19.346352	-470.0072	197.2195	210553.71651244164
360	5146.1396	11.887939	5158.0273	5134.2515	5272.0635	17.697048	5299.142	5250.025	1000.0	1000.0	719999	469.59335	180.28006	614.0891	-47.41593	469.5909	180.28069	608.0889	-42.107777	-3.0792465	6.5554767	50.296047	-21.474876	-471.22455	194.65935	211477.6473376751
361	5184.445	6.4750977	5190.92	5177.9697	4571.7607	1372.3656	5410.883	1551.4338	1000.0	847.3	721999	469.37384	180.84988	612.51324	-53.095848	469.37744	180.84572	611.51465	-47.330357	-3.2009737	6.610607	51.284657	-20.879257	-470.96536	195.90433	212403.4306719303
362	3891.5667	1836.8351	5241.1436	1294.5593	4068.2695	1617.3431	5378.158	1371.377	748.0	766.0	723999	469.37875	180.52808	610.5201	-50.660126	469.37476	180.53096	611.00586	-41.18121	-3.437797	6.584266	55.417667	-20.269182	-470.93542	198.18024	213321.73017716408
363	5163.162	24.14038	5187.3022	5139.0215	4153.195	1366.9258	5302.4277	1916.492	1000.0	787.6	725999	469.84143	180.06534	615.41254	-65.57055	469.8413	180.06621	624.0805	-54.59668	-3.3285048	6.6013193	57.47703	-21.778172	-471.42953	199.77519	214241.66661334038
364	5128.6914	5.851074	5134.5425	5122.8403	5360.4106	11.263839	5379.304	5346.561	1000.0	1000.0	727999	469.732	180.50797	608.17755	-44.022522	469.73328	180.51036	612.5724	-54.773285	-3.2890024	6.5744405	48.460938	-20.245766	-471.349	193.62212	215228.93851423264
365	5150.8687	30.458984	5181.3276	5120.4097	5298.1084	4.7301025	5307.324	5290.982	1000.0	1000.0	729999	470.66312	179.98805	637.55133	-50.560127	470.66275	179.9859	671.2153	-52.8013	-3.5295384	6.651265	53.703384	-20.280266	-472.27682	190.36494	216165.88172101974
366	5157.3237	8.321289	5165.645	5149.0024	5268.179	9.20858	5281.8853	5253.3047	1000.0	1000.0	731999	470.98752	179.73483	621.0381	-58.824677	470.98703	179.73265	623.9004	-51.634	-3.3683963	6.6613574	52.207523	-21.633877	-472.6068	195.16376	217095.35191369057
367	3140.9358	1845.6252	5166.543	702.5846	5264.04	44.90731	5289.5986	5131.029	604.6667	1000.0	733999	471.3019	179.74599	616.7285	-45.71083	471.30435	179.73853	611.56165	-40.265434	-3.1625972	6.5771747	63.55711	-20.4439	-472.90695	192.11888	218018.79384970665
368	3706.984	1334.2689	5041.253	2372.715	5286.3477	7.789748	5294.3745	5268.189	731.0	1000.0	735999	472.29016	179.77449	615.3687	-46.129513	472.2886	179.77428	618.22955	-44.700226	-3.4201257	6.597494	52.56116	-21.55869	-473.90308	192.20512	218916.6824221611
369	5179.601	28.134277	5207.7354	5151.467	4896.118	1042.6708	5257.6836	1768.2118	1000.0	935.0	737999	473.0295	179.921	609.162	-46.020042	473.02692	179.9233	608.9805	-37.473083	-3.410585	6.557425	53.284683	-22.882322	-474.64395	190.41783	219765.78703165054
370	5126.537	1.1726074	5127.71	5125.3647	5338.831	6.3474035	5347.308	5329.8633	1000.0	1000.0	739999	472.54443	180.01682	608.59125	-42.455173	472.54584	180.00952	608.42224	-43.81854	-3.2123437	6.6394134	63.292458	-20.779465	-474.2212	190.73589	220574.2800822258
371	5193.408	5.977783	5199.3857	5187.43	5319.125	8.716347	5329.779	5303.2563	1000.0	1000.0	741999	472.97827	180.25305	611.1007	-52.777256	472.97852	180.25488	611.48724	-43.61007	-3.416414	6.6445627	61.209496	-21.4127	-474.59628	190.43828	221379.88184332848
372	3995.5098	1630.2595	5156.805	1689.9955	3742.1946	1317.6343	5277.2812	1580.3018	778.6667	708.9	743999	473.79752	179.85516	609.64954	-52.999153	473.79892	179.85191	616.59863	-51.318775	-3.558144	6.7634687	56.83323	-21.62513	-475.37726	193.33743	222143.7490105629
373	5171.8613	3.788086	5175.6494	5168.073	4893.138	912.12775	5205.889	2156.786	1000.0	941.7	745999	474.239	179.63962	628.36066	-46.485046	474.23636	179.64609	609.3371	-55.190285	-3.4924388	6.7062516	65.913704	-23.288755	-475.85168	191.7263	222958.13003230095
374	5152.9595	12.446777	5165.4062	5140.5127	5307.5386	8.066568	5318.494	5292.984	1000.0	1000.0	747999	475.22433	179.06354	611.812	-46.77094	475.22568	179.0577	614.72015	-45.298748	-3.3960416	6.5836325	51.68395	-21.40704	-476.839	186.223	223774.52666258812
375	5185.036	43.1604	5228.197	5141.876	5288.1675	16.93556	5312.787	5254.747	1000.0	1000.0	749999	475.51608	179.02367	609.3594	-45.71775	475.51648	179.02283	610.0488	-46.16067	-3.5545163	6.6348734	48.78367	-22.992832	-477.11023	190.87503	224596.54746747017
376	5147.9316	6.3901367	5154.322	5141.5415	5332.4585	9.953654	5351.706	5317.9023	1000.0	1000.0	751999	476.32733	178.38802	630.57385	-51.283497	476.32523	178.3913	638.0259	-54.96737	-3.7742493	6.5211406	57.941708	-20.276367	-477.90588	188.06715	225413.81052923203
377	5161.6865	26.430664	5188.117	5135.256	4535.7314	1212.0194	5375.877	1440.665	1000.0	854.8	753999	475.7096	179.36186	621.629	-46.496506	475.7108	179.3552	612.8214	-60.59078	-3.5931153	6.673522	54.761803	-20.840664	-477.35526	188.61475	226220.16984939575
378	5116.012	44.078613	5160.091	5071.9336	5322.276	11.277488	5347.988	5312.2925	1000.0	1000.0	755999	476.4517	178.82848	612.4992	-47.931343	476.44952	178.82745	612.2693	-51.815186	-3.4258587	6.593257	56.360577	-20.854815	-478.06262	182.61607	227036.99614596367
379	5158.699	18.286865	5176.986	5140.412	5251.167	3.4209077	5255.763	5244.6045	1000.0	1000.0	757999	478.32016	178.09178	609.4603	-56.33067	478.3206	178.09712	624.07947	-47.943867	-3.4713833	6.6862054	68.60379	-20.940016	-479.94482	188.02835	227857.85770630836
380	4770.127	410.4392	5180.566	4359.6875	3803.56	1379.349	5310.791	1732.5903	925.0	717.1	759999	478.21832	179.02458	652.09454	-54.57694	478.21912	179.01956	649.1442	-52.27744	-3.4227781	6.6275167	52.180344	-20.75114	-479.8172	186.20169	228643.00221443176
381	5185.6396	36.40088	5222.0405	5149.239	5320.1543	12.698313	5341.3696	5302.9897	1000.0	1000.0	761999	479.05148	178.57527	613.7077	-45.008575	479.05423	178.57332	620.4279	-45.957466	-3.7545552	6.604664	55.395233	-22.668701	-480.63705	185.7869	229459.24375486374
382	5104.5947	16.094482	5120.689	5088.5	5309.4717	14.028286	5333.1646	5285.3057	1000.0	1000.0	763999	478.49243	179.51665	666.1387	-52.777737	478.4904	179.51974	662.03345	-49.078423	-3.6413646	6.574119	75.45334	-20.563524	-480.0402	188.43077	230223.83220028877
