Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
77	-22.19021	56.74816	35.640884	-197.73625	155.33333	-9.732064	10.512333	23.1088	-28.991196	156000	2.3543835e-08	138.6273	-0.020318612	-55.949257	0.7673117	0.015365022	0.2295	9.0	663.5078136920929
78	-18.896885	60.34674	24.271332	-209.16449	147.76923	-13.877259	10.014508	9.29719	-28.508972	158000	-3.1620264e-08	109.97099	-0.018311594	-36.593483	0.76442665	0.016564071	0.206	9.0	673.0755362510681
79	-48.72946	73.25335	18.1176	-186.66364	258.8	-16.995457	8.156617	10.838644	-29.132687	160000	-5.101785e-09	79.264885	-0.018916257	-26.732048	0.76165557	0.015683215	0.1975	8.0	683.0435469150543
80	-44.847282	61.885044	7.4156504	-169.7242	213.55556	-13.340967	8.627926	12.363718	-26.141703	162000	-2.336502e-08	211.85765	-0.021455193	-74.85574	0.7593786	0.017744943	0.271	9.0	692.9595606327057
81	-14.121824	17.779596	21.033123	-42.664463	105.8	-15.346225	5.776828	6.983195	-27.537552	164000	1.809001e-08	169.22652	-0.015903909	-57.664307	0.75730443	0.017768249	0.187	7.0	703.6034927368164
82	-58.114178	72.3851	-3.538955	-160.40555	345.66666	-15.822383	3.402666	2.0436769	-25.130348	166000	-6.7427752e-09	64.914406	-0.022649907	-17.710484	0.7557194	0.01518047	0.2525	9.0	713.3568162918091
83	-19.517525	56.020256	38.63821	-226.13228	116.64706	-15.471694	3.9626234	0.86543584	-24.803535	168000	2.3171305e-09	165.27167	-0.026825009	-44.71608	0.7530023	0.016049515	0.3235	11.0	723.1874613761902
84	-58.300255	92.35842	2.0358617	-218.07231	266.25	-16.278143	3.5416129	5.3396044	-24.475521	170000	-1.4930963e-08	86.116714	-0.022752011	-35.000286	0.74981433	0.01636441	0.257	10.0	733.135103225708
85	-17.060898	44.673786	15.640251	-178.6952	114.05882	-18.200294	3.8639274	1.2263856	-27.56541	172000	1.3783574e-08	199.99635	-0.021998921	-124.3122	0.74655145	0.015023981	0.2905	10.0	742.9102294445038
86	-25.615398	57.77772	21.50896	-136.35252	276.6	-16.201775	8.320837	11.04148	-26.983875	174000	1.8388032e-08	88.984085	-0.028106414	-40.484074	0.743469	0.0157792	0.281	14.0	753.0915999412537
87	-46.07034	51.175083	22.166004	-129.30702	238.57143	-11.331223	6.7258058	8.4220085	-22.621557	176000	-5.170703e-09	150.13167	-0.023619825	-58.9765	0.73993075	0.015414906	0.3045	13.0	762.8281071186066
